County,Muni,ReportingUnit,PollingPlaceName,PollingPlaceAddress,Phone,VotingRoomArea,TypeOfBuilding,Longitude,Latitude,ElectionName
WAUPACA COUNTY,CITY OF CLINTONVILLE,Wards 6-7,CLINTONVILLE COMMUNITY CENTER,"30 S MAIN ST, CLINTONVILLE, WI 54929",715-823-7600,,Government,-88.761181,44.622195,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,CITY OF CLINTONVILLE,Ward 8,CLINTONVILLE COMMUNITY CENTER,"30 S MAIN ST, CLINTONVILLE, WI 54929",715-823-7600,,Government,-88.761181,44.622195,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,CITY OF CLINTONVILLE,Ward 9,CLINTONVILLE COMMUNITY CENTER,"30 S MAIN ST, CLINTONVILLE, WI 54929",715-823-7600,,Government,-88.761181,44.622195,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,CITY OF CLINTONVILLE,Ward 10,CLINTONVILLE COMMUNITY CENTER,"30 S MAIN ST, CLINTONVILLE, WI 54929",715-823-7600,,Government,-88.761181,44.622195,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,CITY OF MANAWA,Wards 1-3,MANAWA CITY HALL,"500 S BRIDGE ST, MANAWA, WI 54949-9533",920-596-2577,,Government,-88.919511,44.461915,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,CITY OF MARION,Wards 1-3,MARION FIRE STATION,"128 W GARFIELD AVE, MARION, WI 54950",715-754-2124,,Government,-88.889967,44.672382,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,CITY OF NEW LONDON,Wards 9-10,AMERICAN LEGION CLUBHOUSE,"840 E NORTH WATER ST, NEW LONDON, WI 54961",920-982-8500,,Private,-88.727744,44.39533,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,CITY OF NEW LONDON,"Wards 3-4,8",TRINITY LUTHERAN CHURCH,"709 W BECKERT RD, NEW LONDON, WI 54961-2405",920-982-8500,Lower Level - Enter off of Oshkosh Street,Religious,-88.747679,44.374539,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,CITY OF NEW LONDON,Wards 6-7,TRINITY LUTHERAN CHURCH,"709 W BECKERT RD, NEW LONDON, WI 54961-2405",920-982-8500,Lower Level - Enter off of Oshkosh Street,Religious,-88.747679,44.374539,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,CITY OF NEW LONDON,Wards 11-12,NEW LONDON MUNICIPAL BUILDING,"215 N SHAWANO ST, NEW LONDON, WI 54961-1147",920-982-8500,Council Chambers,Government,-88.745997,44.393562,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,CITY OF WAUPACA,Ward 1,THE RECREATION CENTER,"407 SCHOOL ST, WAUPACA, WI 54981-1800",715-258-4435,,Government,-89.080774,44.356272,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,CITY OF WAUPACA,"Wards 2,7,11",THE RECREATION CENTER,"407 SCHOOL ST, WAUPACA, WI 54981-1800",715-258-4435,,Government,-89.080774,44.356272,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,CITY OF WAUPACA,Ward 3,THE RECREATION CENTER,"407 SCHOOL ST, WAUPACA, WI 54981-1800",715-258-4435,,Government,-89.080774,44.356272,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,CITY OF WAUPACA,Ward 4,THE RECREATION CENTER,"407 SCHOOL ST, WAUPACA, WI 54981-1800",715-258-4435,,Government,-89.080774,44.356272,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,CITY OF WAUPACA,"Wards 5,10",THE RECREATION CENTER,"407 SCHOOL ST, WAUPACA, WI 54981-1800",715-258-4435,,Government,-89.080774,44.356272,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,CITY OF WAUPACA,Ward 6,THE RECREATION CENTER,"407 SCHOOL ST, WAUPACA, WI 54981-1800",715-258-4435,,Government,-89.080774,44.356272,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,CITY OF WAUPACA,Ward 8,THE RECREATION CENTER,"407 SCHOOL ST, WAUPACA, WI 54981-1800",715-258-4435,,Government,-89.080774,44.356272,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,CITY OF WAUPACA,Ward 9,THE RECREATION CENTER,"407 SCHOOL ST, WAUPACA, WI 54981-1800",715-258-4435,,Government,-89.080774,44.356272,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,CITY OF WAUPACA,Ward 12,THE RECREATION CENTER,"407 SCHOOL ST, WAUPACA, WI 54981-1800",715-258-4435,,Government,-89.080774,44.356272,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,CITY OF WAUPACA,Ward 13,THE RECREATION CENTER,"407 SCHOOL ST, WAUPACA, WI 54981-1800",715-258-4435,,Government,-89.080774,44.356272,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,CITY OF WEYAUWEGA,Wards 1-3,WEYAUWEGA CITY HALL,"109 E MAIN ST, WEYAUWEGA, WI 54983",920-867-2630,COMMUNITY CENTER,Government,-88.933461,44.32125,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,CITY OF WEYAUWEGA,Ward 4,WEYAUWEGA CITY HALL,"109 E MAIN ST, WEYAUWEGA, WI 54983",920-867-2630,COMMUNITY CENTER,Government,-88.933461,44.32125,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,TOWN OF BEAR CREEK,Ward 1,BEAR CREEK TOWN HALL,"E9107 SILVER CREEK RD, BEAR CREEK, WI 54922-8915",(715) 752-4275,,Government,-88.767802,44.542204,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,TOWN OF CALEDONIA,Wards 1-2,CALEDONIA TOWN HALL,"E9181 STATE ROAD 96, READFIELD, WI 54969",920-667-4773,,Government,-88.765591,44.271526,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,TOWN OF DAYTON,Wards 1-4,DAYTON TOWN HALL,"N2285 STATE ROAD 22, WAUPACA, WI 54981-8261",715-258-0930,,Government,-89.15902,44.323912,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,TOWN OF DUPONT,Wards 1-2,DUPONT TOWN HALL,"N11297 TOWN HALL RD, MARION, WI 54950-9610",715-853-9092,,Government,-88.941556,44.64862,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,TOWN OF FARMINGTON,Wards 1-6,FARMINGTON TOWN HALL,"E913 PRAIRIE VIEW LN, WAUPACA, WI 54981-8651",715-258-2779,,Government,-89.18246,44.353079,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,TOWN OF FREMONT,Wards 1-2,FREMONT TOWN HALL,"E7403 STATE ROAD 110, FREMONT, WI 54940-9159",920-867-2410,,Government,-88.854938,44.259445,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,TOWN OF HARRISON,Ward 1,HARRISON TOWN HALL -NORTHLAND CHURCH,"N9880 STATE ROAD 49, IOLA, WI 54945",715-445-3362,,Religious,-89.210391,44.598389,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,TOWN OF HELVETIA,Wards 1-2,HELVETIA TOWN HALL,"E2544 COUNTY ROAD GG, IOLA, WI 54945",715-445-2478,,Government,-89.098596,44.540362,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,TOWN OF IOLA,Wards 1-2,IOLA TOWN HALL,"170 DEPOT ST, IOLA, WI 54945",715-570-1058,,Government,-89.132712,44.508783,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,TOWN OF LARRABEE,Wards 1-2,FOX VALLEY TECHNICAL COLLEGE CLINTONVILLE,"525 S MAIN ST, CLINTONVILLE, WI 54929",715-321-1331,,School,-88.76474762,44.60126495,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,TOWN OF LEBANON,Wards 1-3,LEBANON TOWN HALL,"N5844 BUELOW RD, NEW LONDON, WI 54961-8502",920-982-1571,,Private,-88.756136,44.449905,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,TOWN OF LIND,Wards 1-3,LIND TOWN HALL,"N1315 COUNTY ROAD A, WAUPACA, WI 54981-9053",715-252-2705,,Government,-89.047317,44.287619,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,TOWN OF LITTLE WOLF,Wards 1-3,LITTLE WOLF TOWN HALL,"E6325 COUNTY ROAD N, MANAWA, WI 54949-8706",920-596-2080,,Government,-88.90845,44.466004,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,TOWN OF MATTESON,Ward 1,MATTESON TOWN HALL,"N10891 JEPSON RD, CLINTONVILLE, WI 54929",715-460-2345,,Government,-88.729741,44.633663,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,TOWN OF MUKWA,Wards 1-2,MUKWA TOWN HALL,"E8514 WEYAUWEGA RD, NEW LONDON, WI 54961-7934",920-982-9890,,Government,-88.7971,44.407897,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,TOWN OF MUKWA,Wards 3-5,MUKWA TOWN HALL,"E8514 WEYAUWEGA RD, NEW LONDON, WI 54961-7934",920-982-9890,,Government,-88.7971,44.407897,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,TOWN OF ROYALTON,Wards 1-3,ROYALTON TOWN HALL,"E6132 STATE ROAD 54, NEW LONDON, WI 54961",920-867-2550,,Government,-88.918423,44.403152,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,TOWN OF SAINT LAWRENCE,Wards 1-2,SAINT LAWRENCE TOWN HALL ANNEX,"507 FRANKLIN ST, OGDENSBURG, WI 54962",920-244-7431,,Government,-89.034437,44.452168,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,TOWN OF SCANDINAVIA,Wards 1-2,SCANDINAVIA TOWN AND VILLAGE MUNICIPAL CENTER,"349 N MAIN ST, SCANDINAVIA, WI 54977",715-467-0036,,Government,-89.147765,44.45838,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,TOWN OF UNION,Wards 1-2,UNION TOWN HALL,"E6592 STATE ROAD 22, BEAR CREEK, WI 54922-9642",920-596-2632,,Government,-88.895771,44.518294,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,TOWN OF WAUPACA,Wards 1-2,WAUPACA TOWN HALL,"N3514 COUNTY RD E, WAUPACA, WI 54981",715-256-1450,,Government,-89.053695,44.366433,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,TOWN OF WEYAUWEGA,Ward 1,WEYAUWEGA OLD MIDDLE SCHOOL,"310 E MAIN ST, WEYAUWEGA, WI 54983",920-572-0318,,School,-88.929711,44.321576,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,TOWN OF WYOMING,Ward 1,GRIZZ'S BAR & GRILL,"120 N MAIN ST, BIG FALLS, WI 54926",715-754-5437,BANQUET HALL,Business,-89.015989,44.616905,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,VILLAGE OF BIG FALLS,Ward 1,BIG FALLS VILLAGE HALL,"220 S MAIN ST, BIG FALLS, WI 54926",715-754-2907,,Government,-89.01592,44.614794,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,VILLAGE OF EMBARRASS,Ward 1,EMBARRASS VILLAGE HALL,"130 DEPOT ST, EMBARRASS, WI 54933",715-823-8525,,Government,-88.706159,44.664734,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,VILLAGE OF FREMONT,Ward 1,FREMONT VILLAGE HALL,"317 WOLF RIVER DR, FREMONT, WI 54940-9054",920-446-2411,,Government,-88.86761475,44.26106262,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,VILLAGE OF IOLA,Wards 1-2,IOLA VILLAGE HALL,"180 S MAIN ST, IOLA, WI 54945-9689",715-445-2913,,Government,-89.131195,44.50634,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,VILLAGE OF OGDENSBURG,Ward 1,OGDENSBURG VILLAGE HALL,"504 MAIN ST, OGDENSBURG, WI 54962-9335",920-244-7483,,Government,-89.03409,44.452,2020 Spring Election and Presidential Preference Vote
WAUPACA COUNTY,VILLAGE OF SCANDINAVIA,Ward 1,SCANDINAVIA TOWN AND VILLAGE MUNICIPAL CENTER,"349 N MAIN ST, SCANDINAVIA, WI 54977",715-467-0036,,Government,-89.147765,44.45838,2020 Spring Election and Presidential Preference Vote
WAUSHARA COUNTY,CITY OF BERLIN,Ward 7,BERLIN NATIONAL GUARD ARMORY,"147 MEMORIAL DR, BERLIN, WI 54923-1203",920-361-5400,,Government,-88.9449234,43.97846985,2020 Spring Election and Presidential Preference Vote
WAUSHARA COUNTY,CITY OF WAUTOMA,Wards 1-3,WAUTOMA CITY HALL,"210 E MAIN ST, WAUTOMA, WI 54982-9593",920-787-4044,,Government,-89.284472,44.074642,2020 Spring Election and Presidential Preference Vote
WAUSHARA COUNTY,TOWN OF AURORA,Ward 1,Aurora Town Hall,"W2319 STATE ROAD 21, BERLIN, WI 54923-9718",(920) 290-1002,,Government,-88.994871,44.039943,2020 Spring Election and Presidential Preference Vote
WAUSHARA COUNTY,TOWN OF BLOOMFIELD,Wards 1-2,TUSTIN FIRE STATION,"W218 MAIN ST, FREMONT, WI 54940-8520",920-446-3368,,Government,-88.892076,44.163168,2020 Spring Election and Presidential Preference Vote
WAUSHARA COUNTY,TOWN OF COLOMA,Ward 1,ANNA FOLLETT MEMORIAL CENTER,"155 N FRONT ST, COLOMA, WI 54930",715-228-2056,ROOM A,Government,-89.522747,44.033995,2020 Spring Election and Presidential Preference Vote
WAUSHARA COUNTY,TOWN OF DAKOTA,Wards 1-2,DAKOTA TOWN HALL,"N1470 STATE ROAD 22, WAUTOMA, WI 54982-8028",920-787-3990,,Government,-89.297549,44.031622,2020 Spring Election and Presidential Preference Vote
WAUSHARA COUNTY,TOWN OF DEERFIELD,Ward 1,DEERFIELD TOWN HALL,"W10760 COUNTY ROAD BC, HANCOCK, WI 54943-7691",715-249-5659,,Government,-89.418355,44.112416,2020 Spring Election and Presidential Preference Vote
WAUSHARA COUNTY,TOWN OF HANCOCK,Ward 1,Hancock Community Center,"420 N JEFFERSON ST, HANCOCK, WI 54943-9647",,Town Hall Room,Government,-89.519991,44.137772,2020 Spring Election and Presidential Preference Vote
WAUSHARA COUNTY,TOWN OF LEON,Wards 1-3,LEON TOWN HALL,"N4819 COUNTY ROAD E, PINE RIVER, WI 54965-9523",(920) 647-0110,,Government,-89.077656,44.153426,2020 Spring Election and Presidential Preference Vote
WAUSHARA COUNTY,TOWN OF MARION,Wards 1-4,MARION TOWN HALL,"N1279 COUNTY ROAD Z, WAUTOMA, WI 54982-5900",920-566-2818,,Government,-89.158901,44.025979,2020 Spring Election and Presidential Preference Vote
WAUSHARA COUNTY,TOWN OF MOUNT MORRIS,Wards 1-2,MT MORRIS COMMUNITY CENTER,"N3137 21ST LN, WAUTOMA, WI 54982",920-787-2580,,Government,-89.18963,44.092391,2020 Spring Election and Presidential Preference Vote
WAUSHARA COUNTY,TOWN OF OASIS,Ward 1,Plainfield Public Library,"126 S MAIN ST, PLAINFIELD, WI 54966",715-335-4523,Conference Room,Business,-89.49214,44.213041,2020 Spring Election and Presidential Preference Vote
WAUSHARA COUNTY,TOWN OF PLAINFIELD,Ward 1,PLAINFIELD TOWN HALL,"W13505 STATE ROAD 73, PLAINFIELD, WI 54966",715-335-6707,,Government,-89.553156,44.213685,2020 Spring Election and Presidential Preference Vote
WAUSHARA COUNTY,TOWN OF POY SIPPI,Ward 1,POY SIPPI FIRE STATION/TOWN HALL,"N4398 SPRING ST, POY SIPPI, WI 54967-8437",920-987-5522,,Government,-88.993358,44.137674,2020 Spring Election and Presidential Preference Vote
WAUSHARA COUNTY,TOWN OF RICHFORD,Wards 1-2,RICHFORD COMMUNITY CENTER AND TOWN HALL,"W11127 CUMBERLAND RD, COLOMA, WI 54930-8743",(715) 228-3306,,Government,-89.437157,44.021704,2020 Spring Election and Presidential Preference Vote
WAUSHARA COUNTY,TOWN OF ROSE,Wards 1-2,ROSE TOWN HALL/LEGION HALL,"545 FRONT ST, WILD ROSE, WI 54984-6887",920-407-0616,,Government,-89.247123,44.178972,2020 Spring Election and Presidential Preference Vote
WAUSHARA COUNTY,TOWN OF SAXEVILLE,Ward 1,SAXEVILLE TOWN HALL,"W4022 ARCHER AVE, PINE RIVER, WI 54965",920-987-5062,,Government,-89.083347,44.185167,2020 Spring Election and Presidential Preference Vote
WAUSHARA COUNTY,TOWN OF SPRINGWATER,Wards 1-2,SPRINGWATER TOWN HALL,"W7033 COUNTY ROAD GH, WILD ROSE, WI 54984-6615",920-622-3808,,Government,-89.235857,44.169901,2020 Spring Election and Presidential Preference Vote
WAUSHARA COUNTY,TOWN OF WARREN,Ward 1,WARREN TOWN HALL,"N1708 29TH LN, REDGRANITE, WI 54970",(920) 566-4109,,Government,-89.031057,44.041698,2020 Spring Election and Presidential Preference Vote
WAUSHARA COUNTY,TOWN OF WAUTOMA,Wards 1-3,WAUTOMA TOWN HALL,"W8241 BROWN DEER DR, WAUTOMA, WI 54982-7173",920-787-4250,,Government,-89.294681,44.089734,2020 Spring Election and Presidential Preference Vote
WAUSHARA COUNTY,VILLAGE OF COLOMA,Ward 1,Anna Follett Memorial Center,"155 N FRONT ST RM A, COLOMA, WI 54930",(715) 228-2871,A,Government,-89.522658,44.033994,2020 Spring Election and Presidential Preference Vote
WAUSHARA COUNTY,VILLAGE OF HANCOCK,Ward 1,HANCOCK VILLAGE HALL,"420 N JEFFERSON ST, HANCOCK, WI 54943-9647",715-249-5521,,Government,-89.519991,44.137772,2020 Spring Election and Presidential Preference Vote
WAUSHARA COUNTY,VILLAGE OF LOHRVILLE,Ward 1,LOHRVILLE VILLAGE HALL,"123 PARK RD, REDGRANITE, WI 54970",920-566-4109,,Government,-89.117628,44.039022,2020 Spring Election and Presidential Preference Vote
WAUSHARA COUNTY,VILLAGE OF PLAINFIELD,Ward 1,PLAINFIELD MUNICIPAL BUILDING,"114 W CLARK ST, PLAINFIELD, WI 54966",715-335-6501,,Government,-89.492979,44.212677,2020 Spring Election and Presidential Preference Vote
WAUSHARA COUNTY,VILLAGE OF REDGRANITE,Wards 1-3,REDGRANITE VILLAGE HALL,"161 DEARBORN ST, REDGRANITE, WI 54970-9126",920-566-2381,,Government,-89.10177,44.042809,2020 Spring Election and Presidential Preference Vote
WAUSHARA COUNTY,VILLAGE OF WILD ROSE,Ward 1,WILD ROSE VILLAGE HALL,"500 MAIN ST, WILD ROSE, WI 54984-6908",920-622-4183,,Government,-89.248367,44.179523,2020 Spring Election and Presidential Preference Vote
WINNEBAGO COUNTY,CITY OF APPLETON,Ward 31,PAPER DISCOVERY CENTER,"425 W WATER ST, APPLETON, WI 54911",920-832-6447,,Other,-88.411514,44.25493,2020 Spring Election and Presidential Preference Vote
WINNEBAGO COUNTY,CITY OF APPLETON,Ward 32,PAPER DISCOVERY CENTER,"425 W WATER ST, APPLETON, WI 54911",920-832-6447,,Other,-88.411514,44.25493,2020 Spring Election and Presidential Preference Vote
WINNEBAGO COUNTY,CITY OF MENASHA,"Wards 1A-2,4,7",BOYS & GIRLS CLUB OF MENASHA,"600 RACINE ST, MENASHA, WI 54952-2340",(920) 967-3603,,Business,-88.446616,44.208634,2020 Spring Election and Presidential Preference Vote
WINNEBAGO COUNTY,CITY OF MENASHA,"Wards 3,14-15,30",JEFFERSON SCHOOL,"105 ICE ST, MENASHA, WI 54952-3223",920-967-3600,,School,-88.43212,44.203371,2020 Spring Election and Presidential Preference Vote
WINNEBAGO COUNTY,CITY OF MENASHA,"Wards 5A-6,8-9,23-29,31-35,38-42",BOYS & GIRLS CLUB OF MENASHA,"600 RACINE ST, MENASHA, WI 54952-2340",(920) 967-3603,,Business,-88.446616,44.208634,2020 Spring Election and Presidential Preference Vote
WINNEBAGO COUNTY,CITY OF MENASHA,"Wards 10-13,21-22,36-37",WINNEGAMIE DOG CLUB,"2043 MANITOWOC RD, MENASHA, WI 54952-8948",(920) 967-3603,,Business,-88.399621,44.219692,2020 Spring Election and Presidential Preference Vote
WINNEBAGO COUNTY,CITY OF NEENAH,Wards 1-4,Shopko,"699 S GREEN BAY ROAD, NEENAH, WI 54956",,,Other,-88.487622,44.177663,2020 Spring Election and Presidential Preference Vote
WINNEBAGO COUNTY,CITY OF NEENAH,Wards 13-16,Shopko,"699 S GREEN BAY ROAD, NEENAH, WI 54956",,,Other,-88.487622,44.177663,2020 Spring Election and Presidential Preference Vote
WINNEBAGO COUNTY,CITY OF NEENAH,Wards 5-8,Shopko,"699 S GREEN BAY ROAD, NEENAH, WI 54956",,,Other,-88.487622,44.177663,2020 Spring Election and Presidential Preference Vote
WINNEBAGO COUNTY,CITY OF NEENAH,Wards 9-12,Shopko,"699 S GREEN BAY ROAD, NEENAH, WI 54956",,,Other,-88.487622,44.177663,2020 Spring Election and Presidential Preference Vote
WINNEBAGO COUNTY,CITY OF NEENAH,"Wards 17-20,26",Shopko,"699 S GREEN BAY ROAD, NEENAH, WI 54956",,,Other,-88.487622,44.177663,2020 Spring Election and Presidential Preference Vote
WINNEBAGO COUNTY,CITY OF NEENAH,"Wards 21-25,27-28",Shopko,"699 S GREEN BAY ROAD, NEENAH, WI 54956",,,Other,-88.487622,44.177663,2020 Spring Election and Presidential Preference Vote
WINNEBAGO COUNTY,CITY OF OMRO,Wards 1-9,OMRO AREA COMMUNITY CENTER,"130 W LARRABEE ST, OMRO, WI 54963-1330",(920) 685-6960,MAIN ROOM,Government,-88.745615,44.035671,2020 Spring Election and Presidential Preference Vote
WINNEBAGO COUNTY,CITY OF OSHKOSH,Ward 1,OSHKOSH SENIOR CENTER,"200 N CAMPBELL RD, OSHKOSH, WI 54902-3430",920-236-5011,,Government,-88.554964,44.019825,2020 Spring Election and Presidential Preference Vote
WINNEBAGO COUNTY,CITY OF OSHKOSH,Ward 2,OSHKOSH SENIOR CENTER,"200 N CAMPBELL RD, OSHKOSH, WI 54902-3430",920-236-5011,,Government,-88.554964,44.019825,2020 Spring Election and Presidential Preference Vote
WINNEBAGO COUNTY,CITY OF OSHKOSH,Ward 3,REEVE MEMORIAL UNION,"748 ALGOMA BLVD, OSHKOSH, WI 54901",920-236-5011,,School,-88.549503,44.024857,2020 Spring Election and Presidential Preference Vote
WINNEBAGO COUNTY,CITY OF OSHKOSH,Ward 4,REEVE MEMORIAL UNION,"748 ALGOMA BLVD, OSHKOSH, WI 54901",920-236-5011,,School,-88.549503,44.024857,2020 Spring Election and Presidential Preference Vote
WINNEBAGO COUNTY,CITY OF OSHKOSH,Ward 5,SAINT JOHN'S CHURCH,"808 N MAIN ST, OSHKOSH, WI 54901-4447",920-236-5011,,Religious,-88.53715,44.027062,2020 Spring Election and Presidential Preference Vote
WINNEBAGO COUNTY,CITY OF OSHKOSH,Ward 6,SAINT JOHN'S CHURCH,"808 N MAIN ST, OSHKOSH, WI 54901-4447",920-236-5011,,Religious,-88.53715,44.027062,2020 Spring Election and Presidential Preference Vote
WINNEBAGO COUNTY,CITY OF OSHKOSH,Ward 7,OSHKOSH PUBLIC LIBRARY,"106 WASHINGTON AVE, OSHKOSH, WI 54901",920-236-5011,Lower Level,Government,-88.535871,44.018109,2020 Spring Election and Presidential Preference Vote
WINNEBAGO COUNTY,CITY OF OSHKOSH,Ward 8,OSHKOSH PUBLIC LIBRARY,"106 WASHINGTON AVE, OSHKOSH, WI 54901",920-236-5011,Lower Level,Government,-88.535871,44.018109,2020 Spring Election and Presidential Preference Vote
WINNEBAGO COUNTY,CITY OF OSHKOSH,Ward 9,TRINITY EVANGELICAL LUTHERAN CHURCH,"370 BOWEN ST, OSHKOSH, WI 54901",920-236-5011,,Religious,-88.527055,44.017425,2020 Spring Election and Presidential Preference Vote
WINNEBAGO COUNTY,CITY OF OSHKOSH,Ward 10,TRINITY EVANGELICAL LUTHERAN CHURCH,"370 BOWEN ST, OSHKOSH, WI 54901",920-236-5011,,Religious,-88.527055,44.017425,2020 Spring Election and Presidential Preference Vote
WINNEBAGO COUNTY,CITY OF OSHKOSH,Ward 11,FIRST ENGLISH LUTHERAN CHURCH,"1013 MINNESOTA ST, OSHKOSH, WI 54902",920-236-5011,,Religious,-88.545448,44.009127,2020 Spring Election and Presidential Preference Vote
WINNEBAGO COUNTY,CITY OF OSHKOSH,Ward 12,FIRST ENGLISH LUTHERAN CHURCH,"1013 MINNESOTA ST, OSHKOSH, WI 54902",920-236-5011,,Religious,-88.545448,44.009127,2020 Spring Election and Presidential Preference Vote
WINNEBAGO COUNTY,CITY OF OSHKOSH,Ward 13,BETHANY UNITED CHURCH OF CHRIST,"145 W 24TH AVE, OSHKOSH, WI 54902-7211",920-236-5011,,Religious,-88.540212,43.991753,2020 Spring Election and Presidential Preference Vote
