HINDI,Muni_County_Name,Notices,Ballots,Absentee,VotingEquipment,PollingPlace,Pollworkers,OtherLocalElectionOfficials,Miscellaneous,Notes,Complete
63038,TOWN OF WEBSTER - VERNON COUNTY,56.00,0.00,12.66,0.00,35.00,0.00,"1,045.00",0.00,,1
63040,TOWN OF WHEATLAND - VERNON COUNTY,0.00,0.00,15.00,0.00,10.00,895.00,0.00,0.00,,1
63042,TOWN OF WHITESTOWN - VERNON COUNTY,60.00,0.00,15.00,0.00,28.00,660.00,0.00,0.00,,1
63111,VILLAGE OF CHASEBURG - VERNON COUNTY,28.00,26.00,6.00,0.00,0.00,322.50,0.00,0.00,,1
63112,VILLAGE OF COON VALLEY - VERNON COUNTY,122.05,30.44,8.00,0.00,75.00,764.00,0.00,0.00,,1
63116,VILLAGE OF DE SOTO - MULTIPLE COUNTIES,10.00,5.00,5.00,0.00,5.00,500.00,201.75,0.00,,1
63131,VILLAGE OF GENOA - VERNON COUNTY,0.00,0.00,0.48,0.00,0.00,345.00,0.00,60.00,Mileage and lunch,1
63146,VILLAGE OF LA FARGE - VERNON COUNTY,187.00,25.00,33.00,0.00,50.00,500.00,0.00,0.00,,1
63165,VILLAGE OF ONTARIO - MULTIPLE COUNTIES,42.00,40.00,1.96,0.00,30.00,393.25,0.00,0.00,,1
63176,VILLAGE OF READSTOWN - VERNON COUNTY,125.00,0.00,0.00,0.00,39.11,670.00,0.00,12.00,Mileage,1
63181,VILLAGE OF STODDARD - VERNON COUNTY,0.00,5.00,11.00,0.00,5.00,700.00,245.00,0.00,,1
63236,CITY OF HILLSBORO - VERNON COUNTY,272.00,31.00,11.90,0.00,255.19,"1,033.78",18.12,0.00,,1
63286,CITY OF VIROQUA - VERNON COUNTY,480.87,"1,878.94",240.38,"1,740.75",172.07,"1,999.26",546.52,0.00,,1
63291,CITY OF WESTBY - VERNON COUNTY,250.00,50.00,30.00,0.00,0.00,876.00,217.64,0.00,,1
64002,TOWN OF ARBOR VITAE - VILAS COUNTY,0.00,0.00,87.00,0.00,150.00,"2,296.00",0.00,0.00,,1
64004,TOWN OF BOULDER JUNCTION - VILAS COUNTY,37.48,75.00,60.00,57.00,0.00,656.98,0.00,0.00,"1.Lakeland Printing machine test 10.22 & hours notice 27.26  2. Vilas County Fee per election  3. ABS mailing  4. Dominion Annual license $228/4  6. Food 40.75, Wages 656.98 training & election day",1
64006,TOWN OF CLOVERLAND - VILAS COUNTY,38.70,0.00,17.64,0.00,0.00,500.00,0.00,75.00,,1
64008,TOWN OF CONOVER - VILAS COUNTY,4.00,2.00,87.59,3.00,120.00,45.27,979.00,0.00,,1
64010,TOWN OF LAC DU FLAMBEAU - VILAS COUNTY,60.00,0.00,325.00,22.00,0.00,"1,536.00",86.00,0.00,,1
64012,TOWN OF LAND O-LAKES - VILAS COUNTY,39.00,0.00,49.00,"9,332.00",261.00,"1,071.00",0.00,0.00,,1
64014,TOWN OF LINCOLN - VILAS COUNTY,38.70,0.00,63.70,0.00,90.00,979.15,690.00,0.00,,1
64016,TOWN OF MANITOWISH WATERS - VILAS COUNTY,0.00,0.00,34.92,0.00,0.00,563.92,0.00,75.00,,1
64018,TOWN OF PHELPS - VILAS COUNTY,38.70,0.00,113.19,0.00,13.97,990.05,0.00,0.00,,1
64020,TOWN OF PLUM LAKE - VILAS COUNTY,78.00,0.00,40.00,0.00,0.00,630.00,0.00,0.00,,1
64022,TOWN OF PRESQUE ISLE - VILAS COUNTY,6.08,0.00,61.20,"9,087.00",0.00,665.00,20.00,0.00,,1
64024,TOWN OF ST. GERMAIN - VILAS COUNTY,38.70,0.00,90.00,0.00,0.00,900.00,0.00,0.00,,1
64026,TOWN OF WASHINGTON - VILAS COUNTY,0.00,100.00,62.72,60.30,81.60,"1,341.49",21.60,0.00,$426.90 Polling place signage / $9087.00 new voting machine and training / These costs would be distributed between all elections.,1
64028,TOWN OF WINCHESTER - VILAS COUNTY,0.00,0.00,40.00,60.00,0.00,"1,015.00",0.00,50.00,"Materials Vilas County sent to the town for the election, notices, ballots",1
64221,CITY OF EAGLE RIVER - VILAS COUNTY,0.00,0.00,80.00,30.00,0.00,"1,700.00",0.00,0.00,,1
65002,TOWN OF BLOOMFIELD - WALWORTH COUNTY,71.45,75.23,39.77,192.69,125.00,"1,443.14",132.50,181.54,"voter number, printing supplies, voter stickers and pens",1
65004,TOWN OF DARIEN - WALWORTH COUNTY,101.51,94.83,10.00,97.94,0.00,"1,516.25",0.00,105.58,Cost of meals and beverages.,1
65006,TOWN OF DELAVAN - WALWORTH COUNTY,18.00,120.00,175.00,20.00,15.00,"3,080.00","1,500.00",75.00,Telephone Line ,1
65008,TOWN OF EAST TROY - WALWORTH COUNTY,23.29,0.00,72.31,6.77,158.00,"1,882.74",405.00,81.00,"Clerk's Mileage to pick up ballots and election supplies and post election to school districts, county and after MBOC.",1
65010,TOWN OF GENEVA - WALWORTH COUNTY,75.69,267.66,55.35,170.34,12.00,"1,467.75",0.00,29.77,Copies of Poll Book and corresponding paperwork for each school (4) and delivery to each.,1
65012,TOWN OF LAFAYETTE - WALWORTH COUNTY,18.29,0.00,37.24,20.00,217.25,"1,337.00",0.00,21.60,"Mileage reimbursement costs for 2 postings, 4 different locations",1
65014,TOWN OF LA GRANGE - WALWORTH COUNTY,45.00,343.15,124.00,0.00,55.00,"1,475.00",0.00,0.00,,1
65016,TOWN OF LINN - WALWORTH COUNTY,120.00,332.00,672.00,507.00,595.00,"1,497.00",20.00,390.00," 130 - mileage to & from Co. Clerk, poll location, and delivery of election results to schools.  260 - copies of poll books for schools",1
65018,TOWN OF LYONS - WALWORTH COUNTY,84.00,0.00,0.00,0.00,12.00,456.00,0.00,0.00,,1
65020,TOWN OF RICHMOND - WALWORTH COUNTY,212.00,106.00,138.00,110.72,445.15,"3,174.00",60.00,0.00,,1
65022,TOWN OF SHARON - WALWORTH COUNTY,75.00,0.00,45.00,10.00,60.00,588.00,0.00,0.00,,1
65024,TOWN OF SPRING PRAIRIE - WALWORTH COUNTY,100.00,0.00,50.00,208.98,0.00,975.00,80.00,364.06,Miscellaneous - fees paid to Walworth County for SVRS services,1
65026,TOWN OF SUGAR CREEK - WALWORTH COUNTY,17.00,0.00,120.00,0.00,100.00,"2,133.00","1,600.00",0.00,,1
65028,TOWN OF TROY - WALWORTH COUNTY,57.57,497.71,319.75,0.00,84.75,"1,849.00",20.00,57.02,"mileage reimbursement for trips to and from county for ballots and materials. Picking up and returning materials before election, after election, extra ballots election day and after BOC.",1
65030,TOWN OF WALWORTH - WALWORTH COUNTY,80.24,400.00,20.00,175.00,375.00,877.00,100.00,37.50,Mileage Reimb $37.50,1
65032,TOWN OF WHITEWATER - WALWORTH COUNTY,27.17,0.00,20.00,0.00,75.00,777.49,0.00,0.00,,1
65115,VILLAGE OF BLOOMFIELD - WALWORTH COUNTY,89.49,173.66,134.97,201.20,312.50,"1,789.14","1,383.56",181.54,"voter numbers, printing supplies, voter pens & stickers",1
65116,VILLAGE OF DARIEN - WALWORTH COUNTY,82.94,64.19,12.05,177.00,20.00,625.00,20.00,0.00,,1
65121,VILLAGE OF EAST TROY - WALWORTH COUNTY,259.94,190.00,109.03,132.01,50.00,"1,737.19",27.00,176.82,"56.00 is the donated hours for a volunteer pollworker, 29.70 Clerk's mileage to County and School District, 91.12 food for pollworkers",1
65126,VILLAGE OF FONTANA - WALWORTH COUNTY,140.42,94.50,194.00,166.08,5.00,"1,200.00",0.00,0.00,,1
65131,VILLAGE OF GENOA CITY - MULTIPLE COUNTIES,111.75,88.83,11.75,68.13,115.00,"1,424.21",408.96,67.20,Mileage $67.20,1
65181,VILLAGE OF SHARON - WALWORTH COUNTY,110.00,35.00,32.00,22.00,5.00,"1,100.00",0.00,250.00,Training hours for 9 officials.,1
65191,VILLAGE OF WALWORTH - WALWORTH COUNTY,149.00,105.66,44.80,114.27,5.00,"1,158.21","3,525.00",0.00,,1
65192,VILLAGE OF WILLIAMS BAY - WALWORTH COUNTY,265.00,435.00,833.00,193.22,100.00,"1,935.00",320.00,150.00,Food,1
65216,CITY OF DELAVAN - WALWORTH COUNTY,172.81,337.66,332.20,242.73,200.00,"1,685.00",0.00,94.70,Meals,1
65221,CITY OF ELKHORN - WALWORTH COUNTY,216.52,428.24,28.24,13.68,450.79,"3,753.46",14.83,0.00,,1
65246,CITY OF LAKE GENEVA - WALWORTH COUNTY,244.48,680.65,931.27,202.15,677.29,"2,410.75","2,425.99",0.00,,1
66002,TOWN OF BARRONETT - WASHBURN COUNTY,43.30,0.00,0.00,29.50,25.00,356.00,0.00,0.00,,1
66004,TOWN OF BASHAW - WASHBURN COUNTY,15.20,0.00,5.88,29.50,0.00,549.49,0.00,0.00,,1
66006,TOWN OF BASS LAKE - WASHBURN COUNTY,168.94,0.00,0.00,35.74,36.48,779.05,0.00,0.00,,1
66008,TOWN OF BEAVER BROOK - WASHBURN COUNTY,15.00,0.00,4.90,29.50,50.00,416.83,0.00,0.00,,1
66010,TOWN OF BIRCHWOOD - WASHBURN COUNTY,34.21,0.00,15.99,29.50,18.85,910.00,9.00,0.00,,1
66012,TOWN OF BROOKLYN - WASHBURN COUNTY,26.25,0.00,3.92,29.50,0.00,347.60,0.00,0.00,,1
66014,TOWN OF CASEY - WASHBURN COUNTY,47.24,0.00,1.96,29.50,44.82,386.73,0.00,90.00,Portable Toilet,1
66016,TOWN OF CHICOG - WASHBURN COUNTY,44.36,0.00,0.49,29.50,0.00,968.75,0.00,76.32,Mileage for picking up election supplies and posting notices,1
66018,TOWN OF CRYSTAL - WASHBURN COUNTY,14.18,0.00,3.24,29.50,0.00,570.00,0.00,21.60,Mileage to deliver ballots to County Clerk,1
66020,TOWN OF EVERGREEN - WASHBURN COUNTY,20.00,0.00,20.00,29.50,25.00,550.00,50.00,0.00,,1
66022,TOWN OF FROG CREEK - WASHBURN COUNTY,24.18,0.00,10.00,29.50,50.00,684.00,407.24,0.00,,1
66024,TOWN OF GULL LAKE - WASHBURN COUNTY,30.00,0.00,0.00,0.00,0.00,510.00,0.00,0.00,,1
66026,TOWN OF LONG LAKE - WASHBURN COUNTY,74.81,0.00,6.50,86.67,116.47,956.96,0.00,277.44,"236 Miles posting election notices, picking up and delivering election materials, 1/3 annual SVRS fees of $450.00",1
66028,TOWN OF MADGE - WASHBURN COUNTY,27.04,0.00,2.45,29.50,20.00,496.00,44.00,490.26,mileage and clerk's wages,1
66030,TOWN OF MINONG - WASHBURN COUNTY,23.81,0.00,7.00,29.50,50.00,740.00,"1,118.22",0.00,,1
66032,TOWN OF SARONA - WASHBURN COUNTY,14.15,0.00,0.00,29.50,0.00,555.00,0.00,0.00,,1
66034,TOWN OF SPOONER - WASHBURN COUNTY,90.04,0.00,0.98,29.50,0.00,824.50,0.00,0.00,,1
66036,TOWN OF SPRINGBROOK - WASHBURN COUNTY,14.28,0.00,9.50,29.50,100.00,"1,071.71",0.00,0.00,,1
66038,TOWN OF STINNETT - WASHBURN COUNTY,64.99,0.00,19.91,50.50,54.00,607.50,0.00,25.00,Election Training Class,1
66040,TOWN OF STONE LAKE - WASHBURN COUNTY,0.00,0.00,1.98,29.50,0.00,990.00,0.00,0.00,,1
66042,TOWN OF TREGO - WASHBURN COUNTY,45.68,0.00,17.15,29.50,0.00,599.50,0.00,0.00,,1
66106,VILLAGE OF BIRCHWOOD - WASHBURN COUNTY,30.04,5.00,8.50,29.50,25.00,377.00,56.40,0.00,,1
66151,VILLAGE OF MINONG - WASHBURN COUNTY,14.18,0.00,0.00,29.50,0.00,456.50,0.00,0.00,,1
66281,CITY OF SPOONER - WASHBURN COUNTY,27.04,0.00,23.31,82.00,100.00,590.37,59.37,0.00,,1
66282,CITY OF SHELL LAKE - WASHBURN COUNTY,65.47,0.00,25.00,29.50,0.00,809.50,316.10,0.00,,1
67002,TOWN OF ADDISON - WASHINGTON COUNTY,128.47,145.75,35.60,117.27,175.44,"1,621.00",169.50,82.62,"Mileage to pick-up and deliver election supplies and results, election machine supplies, tally slips",1
67004,TOWN OF BARTON - WASHINGTON COUNTY,129.37,127.38,24.01,92.27,100.50,"1,601.26",750.00,0.00,,1
67006,TOWN OF ERIN - WASHINGTON COUNTY,115.82,142.62,115.00,141.27,8.88,"2,260.40",16.00,116.96,Cost is food for election workers.,1
67008,TOWN OF FARMINGTON - WASHINGTON COUNTY,33.95,0.00,86.55,8.15,25.00,"1,418.51","2,500.00",0.00,,1
67010,TOWN OF GERMANTOWN - WASHINGTON COUNTY,74.15,0.00,4.40,23.95,16.95,331.00,101.04,0.00,,1
67012,TOWN OF HARTFORD - WASHINGTON COUNTY,88.18,0.00,148.00,0.00,175.00,"2,111.17",180.00,0.00,,1
67014,TOWN OF JACKSON - WASHINGTON COUNTY,96.73,0.00,51.72,0.00,287.81,"2,319.86",0.00,0.00,,1
67016,TOWN OF KEWASKUM - WASHINGTON COUNTY,43.46,0.00,84.00,0.00,89.50,931.72,0.00,0.00,,1
67018,TOWN OF POLK - WASHINGTON COUNTY,120.00,125.00,400.00,550.00,200.00,"2,750.00",152.00,237.00,supplies and meals for poll workers,1
67022,TOWN OF TRENTON - WASHINGTON COUNTY,121.00,20.00,230.00,535.00,0.00,"1,880.00","1,800.00",0.00,,1
67024,TOWN OF WAYNE - WASHINGTON COUNTY,36.67,0.00,17.27,485.60,27.25,"1,011.41",0.00,0.00,,1
67026,TOWN OF WEST BEND - WASHINGTON COUNTY,106.58,0.00,340.44,485.00,24.00,"2,574.00",96.00,0.00,,1
67131,VILLAGE OF GERMANTOWN - WASHINGTON COUNTY,347.65,933.17,"9,586.10","1,726.67","3,687.31","14,238.08","5,082.50","18,100.92","Retractable Belt Barriers & Sign Holder & Cart; Voting Machine Maintenance;  2016 Cost of New Voting Machine; Disposal Old Voting Machine; I Voted Stickers; Signage; Voter Numbers; Pickup Materials at County; Deliver Materials to County; Sharpie Markers; Staff Time Saturday Before Election; IT Assistance, binders, pens, markers, electrical connections for machines, stickers, handi wipes, magnifying sheets, surge protectors, 1st aid kits etc., ",1
67141,VILLAGE OF JACKSON - WASHINGTON COUNTY,33.43,0.00,792.55,0.00,942.00,"2,911.07",0.00,0.00,,1
67142,VILLAGE OF KEWASKUM - MULTIPLE COUNTIES,143.00,162.00,140.00,125.00,100.00,700.00,840.00,0.00,,1
67161,VILLAGE OF NEWBURG - MULTIPLE COUNTIES,124.00,9.00,38.00,486.00,78.00,"1,858.00",105.00,0.00,,1
67166,VILLAGE OF RICHFIELD - WASHINGTON COUNTY,472.00,529.00,932.00,250.00,993.00,"8,444.00",100.00,"1,553.00",Referendum - Village Attorney Costs,1
67181,VILLAGE OF SLINGER - WASHINGTON COUNTY,113.89,205.33,131.98,104.27,0.00,"1,810.67",0.00,150.40,Felt Pens $52.80 Sharpie markers $4.50 Printing for election number pads $93.10,1
67236,CITY OF HARTFORD - MULTIPLE COUNTIES,119.81,401.13,708.60,236.73,393.09,"3,487.90",75.00,0.00,,1
67291,CITY OF WEST BEND - WASHINGTON COUNTY,145.32,626.71,730.76,308.38,"2,567.64","14,872.54","2,278.25",0.00,,1
68002,TOWN OF BROOKFIELD - WAUKESHA COUNTY,111.45,0.00,496.98,0.00,0.00,"3,348.00",808.00,0.00,,1
68004,TOWN OF DELAFIELD - WAUKESHA COUNTY,200.00,0.00,250.00,0.00,150.00,"4,500.00","1,500.00",0.00,,1
68006,TOWN OF EAGLE - WAUKESHA COUNTY,16.95,0.00,798.88,18.00,72.18,178.93,216.00,655.00,Clerk and Deputy wages on election day,1
68008,TOWN OF GENESEE - WAUKESHA COUNTY,48.00,0.00,336.15,0.00,282.81,"3,582.00",460.00,0.00,,1
68010,TOWN OF LISBON - WAUKESHA COUNTY,45.20,579.80,393.30,789.71,457.03,"3,899.41",0.00,139.65,"Lights, 4-GFCI surge protectors,outlets, ballot containers.",1
68014,TOWN OF MERTON - WAUKESHA COUNTY,10.01,0.00,69.99,0.00,25.00,"1,485.75",20.00,0.00,,1
68016,TOWN OF MUKWONAGO - WAUKESHA COUNTY,70.00,0.00,200.00,"2,178.00",375.00,"5,000.00",507.00,"1,833.00",mailing of postcards to inform residents of a new polling place,1
68022,TOWN OF OCONOMOWOC - WAUKESHA COUNTY,113.36,0.00,170.88,0.00,83.74,"3,378.54","2,166.36",291.33,"Lunch, dinner, water, coffee and donuts",1
68024,TOWN OF OTTAWA - WAUKESHA COUNTY,70.00,0.00,125.00,96.00,0.00,959.00,0.00,0.00,,1
68030,TOWN OF VERNON - WAUKESHA COUNTY,105.02,0.00,"1,025.00",0.00,"1,372.13","5,578.10",93.73,0.00,,1
68032,TOWN OF WAUKESHA - WAUKESHA COUNTY,31.84,0.00,180.00,"6,100.00",393.00,"2,981.54",814.00,"1,446.00",Poll worker training wage & supplies,1
68106,VILLAGE OF BIG BEND - WAUKESHA COUNTY,75.00,15.00,15.00,15.00,20.00,295.00,0.00,0.00,,1
68107,VILLAGE OF BUTLER - WAUKESHA COUNTY,30.25,0.00,215.82,78.00,"1,216.96",736.93,19.50,0.00,,1
68111,VILLAGE OF CHENEQUA - WAUKESHA COUNTY,47.69,0.00,32.30,0.00,88.80,566.29,0.00,0.00,,1
68116,VILLAGE OF DOUSMAN - WAUKESHA COUNTY,116.00,0.00,45.00,0.00,0.00,464.00,0.00,0.00,,1
68121,VILLAGE OF EAGLE - WAUKESHA COUNTY,181.72,0.00,20.16,57.75,40.25,998.94,92.50,0.00,,1
68122,VILLAGE OF ELM GROVE - WAUKESHA COUNTY,0.00,1.00,369.45,0.00,223.93,"2,458.00",90.00,0.00,,1
68136,VILLAGE OF HARTLAND - WAUKESHA COUNTY,38.00,0.00,544.00,0.00,294.00,"3,271.53","5,365.00",0.00,,1
68147,VILLAGE OF LANNON - WAUKESHA COUNTY,35.00,0.00,42.00,0.00,175.00,"1,200.00",0.00,0.00,,1
68151,VILLAGE OF MENOMONEE FALLS - WAUKESHA COUNTY,250.00,900.00,"2,300.00","2,000.00","3,000.00","18,800.00","13,300.00",230.00,Misc. supplies,1
68152,VILLAGE OF MERTON - WAUKESHA COUNTY,19.00,0.00,48.00,"3,368.00",861.00,"3,272.00",0.00,0.00,,1
68153,VILLAGE OF MUKWONAGO - MULTIPLE COUNTIES,71.00,21.66,469.60,149.04,200.00,"5,255.00",0.00,0.00,,0
68158,VILLAGE OF NASHOTAH - WAUKESHA COUNTY,20.00,0.00,50.00,0.00,0.00,"1,450.00","1,700.00",355.00,"Election Table, Printer, Meals",1
68161,VILLAGE OF NORTH PRAIRIE - WAUKESHA COUNTY,52.00,60.00,45.00,0.00,350.00,"1,400.00",0.00,0.00,,1
68166,VILLAGE OF OCONOMOWOC LAKE - WAUKESHA COUNTY,5.00,0.00,43.00,40.00,50.00,410.15,0.00,0.00,,1
68171,VILLAGE OF PEWAUKEE - WAUKESHA COUNTY,69.64,0.00,112.75,15.00,84.87,"6,460.18",560.46,0.00,,1
68172,VILLAGE OF SUMMIT - WAUKESHA COUNTY,65.00,100.00,181.00,0.00,81.00,"1,232.00",108.00,0.00,,1
68181,VILLAGE OF SUSSEX - WAUKESHA COUNTY,67.02,0.00,263.30,108.00,316.30,"5,803.77",36.00,483.53,"Mileage to pick up and deliver voting documents - $84.24  Supplies (pens, binders, tables, tally pads, ink cartridges) $399.29",1
68191,VILLAGE OF WALES - WAUKESHA COUNTY,50.00,0.00,150.00,0.00,200.00,"1,000.00",400.00,250.00,Food and beverages for poll workers,1
68206,CITY OF BROOKFIELD - WAUKESHA COUNTY,349.95,0.00,"1,907.14",0.00,820.32,"19,021.75","1,662.00",0.00,,1
68216,CITY OF DELAFIELD - WAUKESHA COUNTY,95.00,210.00,523.00,0.00,500.00,"6,333.10","1,066.40",136.00,other supplies,1
68251,CITY OF MUSKEGO - WAUKESHA COUNTY,301.70,0.00,"2,052.05",462.00,"9,305.01","10,425.41","2,810.23",5.76,Cell phones for polling places. ,1
68261,CITY OF NEW BERLIN - WAUKESHA COUNTY,101.00,0.00,"2,216.00","8,085.00","3,871.00","19,415.00","1,015.00",0.00,,1
68270,CITY OF PEWAUKEE - WAUKESHA COUNTY,134.00,0.00,813.00,110.00,200.00,"6,533.00","10,633.00",50.00,Mileage to school districts copies for school districts,1
68291,CITY OF WAUKESHA - WAUKESHA COUNTY,128.00,0.00,"1,782.00","3,671.00","1,406.00","25,212.00","1,260.00",904.00,"pens, post-its, binders, rubber fingers, nametags, clipboards, masking tape, I Voted stickers, scissors, electric letter opener, rubberbands",1
69002,TOWN OF BEAR CREEK - WAUPACA COUNTY,50.00,0.00,20.00,0.00,0.00,357.00,0.00,0.00,,1
69004,TOWN OF CALEDONIA - WAUPACA COUNTY,54.00,0.00,4.00,0.00,0.00,920.00,0.00,50.00,meals,1
69006,TOWN OF DAYTON - WAUPACA COUNTY,6.00,100.00,40.00,0.00,0.00,"1,320.00",0.00,295.00,"food, refreshments for election workers",1
69008,TOWN OF DUPONT - WAUPACA COUNTY,0.00,0.00,2.94,0.00,20.00,435.00,0.00,0.00,,1
69010,TOWN OF FARMINGTON - WAUPACA COUNTY,70.56,0.00,109.30,"1,010.00",33.46,"2,474.55","2,156.00",0.00,,1
69012,TOWN OF FREMONT - WAUPACA COUNTY,35.00,20.00,15.00,25.00,60.00,800.00,250.00,0.00,,1
69014,TOWN OF HARRISON - WAUPACA COUNTY,12.00,0.00,1.80,0.00,0.00,408.00,0.00,0.00,,1
69016,TOWN OF HELVETIA - WAUPACA COUNTY,60.00,0.00,7.35,45.00,90.00,900.00,0.00,0.00,,1
69018,TOWN OF IOLA - WAUPACA COUNTY,58.70,0.00,19.60,0.00,0.00,705.50,0.00,0.00,,1
69020,TOWN OF LARRABEE - WAUPACA COUNTY,240.00,0.00,10.64,0.00,0.00,504.00,0.00,45.00,meals for workers,1
69022,TOWN OF LEBANON - WAUPACA COUNTY,0.00,0.00,25.38,1.30,0.00,633.00,0.00,0.00,,1
69024,TOWN OF LIND - WAUPACA COUNTY,23.00,0.00,49.30,65.00,60.00,"1,046.00",0.00,0.00,,1
69026,TOWN OF LITTLE WOLF - WAUPACA COUNTY,38.00,0.00,45.00,0.00,0.00,0.00,900.00,50.00,,1
69028,TOWN OF MATTESON - WAUPACA COUNTY,75.00,100.00,10.00,0.00,75.00,400.00,0.00,0.00,,1
69030,TOWN OF MUKWA - WAUPACA COUNTY,208.84,0.00,78.96,12.99,200.95,"1,983.32",0.00,0.00,,1
69032,TOWN OF ROYALTON - WAUPACA COUNTY,70.01,0.00,35.00,200.00,0.00,945.00,0.00,0.00,,1
69034,TOWN OF SAINT LAWRENCE - WAUPACA COUNTY,67.00,0.00,5.00,0.00,50.00,579.00,0.00,0.00,,1
69036,TOWN OF SCANDINAVIA - WAUPACA COUNTY,0.00,0.00,4.70,30.00,0.00,"1,322.50",0.00,73.61,,1
69038,TOWN OF UNION - WAUPACA COUNTY,130.84,0.00,3.75,0.00,0.00,650.00,0.00,0.00,,1
69040,TOWN OF WAUPACA - WAUPACA COUNTY,36.50,0.00,12.00,176.00,25.00,0.00,"1,389.00",20.00,I voted stickers,1
69042,TOWN OF WEYAUWEGA - WAUPACA COUNTY,72.82,0.00,8.40,0.00,0.00,526.50,0.00,0.00,,1
69044,TOWN OF WYOMING - WAUPACA COUNTY,120.00,0.00,12.00,0.00,100.00,828.00,0.00,0.00,,1
69106,VILLAGE OF BIG FALLS - WAUPACA COUNTY,0.00,0.00,0.00,0.00,0.00,925.00,0.00,0.00,,1
69121,VILLAGE OF EMBARRASS - WAUPACA COUNTY,43.00,0.00,0.00,0.00,0.00,535.25,38.00,55.00,meals,1
69126,VILLAGE OF FREMONT - WAUPACA COUNTY,8.69,0.00,14.76,56.12,70.94,540.63,0.00,0.00,,1
69141,VILLAGE OF IOLA - WAUPACA COUNTY,50.00,50.00,30.00,25.00,0.00,"1,085.42",0.00,0.00,,1
69165,VILLAGE OF OGDENSBURG - WAUPACA COUNTY,0.00,0.00,0.00,0.00,0.00,485.00,0.00,0.00,,1
69181,VILLAGE OF SCANDINAVIA - WAUPACA COUNTY,1.00,0.00,3.00,42.00,0.00,450.00,0.00,0.00,,1
69251,CITY OF MANAWA - WAUPACA COUNTY,174.18,45.00,13.00,360.00,0.00,739.00,0.00,"1,916.40",clerks wages,1
69252,CITY OF MARION - MULTIPLE COUNTIES,367.00,0.00,22.32,0.00,43.00,0.00,863.78,0.00,,1
69261,CITY OF NEW LONDON - MULTIPLE COUNTIES,859.37,"1,400.00",240.00,0.00,170.00,"4,581.00",990.00,0.00,,1
69291,CITY OF WAUPACA - WAUPACA COUNTY,890.15,371.25,346.73,"1,044.39",55.00,"3,958.25",708.94,0.00,,1
69292,CITY OF WEYAUWEGA - WAUPACA COUNTY,355.00,10.00,16.00,412.00,175.00,797.00,19.00,71.29,Snacks for Election Workers,1
70002,TOWN OF AURORA - WAUSHARA COUNTY,48.00,0.00,3.00,157.86,25.45,454.77,0.00,0.00,,1
70004,TOWN OF BLOOMFIELD - WAUSHARA COUNTY,27.00,0.00,20.00,25.00,35.00,724.00,0.00,0.00,,1
70006,TOWN OF COLOMA - WAUSHARA COUNTY,50.00,0.00,24.50,60.00,0.00,520.00,0.00,0.00,0,1
70008,TOWN OF DAKOTA - WAUSHARA COUNTY,42.50,30.00,30.00,150.00,125.00,"1,216.00",75.00,0.00,,1
70010,TOWN OF DEERFIELD - WAUSHARA COUNTY,51.00,26.50,15.98,78.50,15.00,491.50,0.00,0.00,,1
70012,TOWN OF HANCOCK - WAUSHARA COUNTY,28.33,10.00,21.37,27.69,10.75,636.75,150.00,0.24,Copies of forms,1
70014,TOWN OF LEON - WAUSHARA COUNTY,120.00,48.00,49.00,24.00,88.00,372.00,0.00,0.00,,1
70016,TOWN OF MARION - WAUSHARA COUNTY,79.33,334.42,49.09,891.81,148.07,"1,090.00",0.00,102.01,Printer ribbons & AVOS Battery,1
70018,TOWN OF MOUNT MORRIS - WAUSHARA COUNTY,79.33,0.00,0.09,27.69,108.00,"1,070.00",0.00,0.24,Copies of forms ,1
70020,TOWN OF OASIS - WAUSHARA COUNTY,28.33,0.00,5.37,27.69,5.37,525.00,0.00,0.00,,1
70022,TOWN OF PLAINFIELD - WAUSHARA COUNTY,79.33,3.00,4.01,77.69,5.47,325.50,0.00,0.24,Charge from County for copy of forms.,1
70024,TOWN OF POY SIPPI - WAUSHARA COUNTY,28.33,0.00,26.97,27.69,10.08,371.25,0.00,0.24,copies of forms,1
70026,TOWN OF RICHFORD - WAUSHARA COUNTY,59.00,1.20,22.00,120.00,12.00,750.00,0.00,0.00,,1
70028,TOWN OF ROSE - WAUSHARA COUNTY,96.33,0.00,13.32,27.69,127.06,801.70,53.03,12.74,Copies of forms; Photocopies o Application for Absentee Ballots; and Photocopies of Registration Applications.  50 copies @$.25 = 12.50,1
70030,TOWN OF SAXEVILLE - WAUSHARA COUNTY,340.95,0.00,25.00,222.96,74.16,"1,098.19",0.00,0.24,Copies of election forms,1
70032,TOWN OF SPRINGWATER - WAUSHARA COUNTY,104.83,0.00,161.40,165.38,210.97,"1,354.45","1,081.65",0.24,#8. Copies of forms,1
70034,TOWN OF WARREN - WAUSHARA COUNTY,79.33,0.00,6.95,27.69,9.08,775.00,0.00,0.00,,1
70036,TOWN OF WAUTOMA - WAUSHARA COUNTY,53.34,0.00,50.04,27.69,76.61,"1,125.00",0.00,0.24,Copies of forms from County,1
70111,VILLAGE OF COLOMA - WAUSHARA COUNTY,28.34,10.00,6.36,77.68,0.00,420.00,0.00,0.24,Copies of forms received from County,1
70136,VILLAGE OF HANCOCK - WAUSHARA COUNTY,30.59,5.00,3.00,77.68,36.00,486.00,0.00,0.00,,1
70146,VILLAGE OF LOHRVILLE - WAUSHARA COUNTY,121.84,75.00,4.01,177.68,6.68,450.00,0.00,0.00,,1
