HINDI,County,Municipality,Reporting Unit,Registrants,Late Registrants,Election Day Registrants,Total Ballots,Total Voters,Paper Ballots,Optical Scan Ballots,DRE,Auto-Mark,Ballots Counted At,Total Election Inspectors,Split Shifts?,Difficulty Obtaining?,16-17,18-25,26-40,41-60,61-70,71+,Polling Place Name,Shared?,Provisional - No DL,Provisional - No POR,Counted,Rejected,Absentee Issued,Absentee In-Person,Absentee Not Returned,Absentee Undeliverable,Received By Election Day,Received By Friday,Absentee Counted,Absentee Rejected,Abssentee Late,FWAB Received,FWAB Counted,FWAB Rejected,FWAB Late,Military Issued,Military Unreturned,Military Undeliverable,Military By Election Day,Military By Friday,Military Counted,Military Rejected,Military Late,Overseas Issued,Overseas Unreturned,Overseas Undeliverable,Overseas By Election Day,Overseas By Friday,Overseas Counted,Overseas Rejected,Overseas Late
57004,SAUK COUNTY,TOWN OF BEAR CREEK,Ward 1,385,1,14,266,266,266,0,0,0,Polling Place,5,No,3 Neither difficult nor easy,0,0,0,2,2,1,Town Hall,No,0,0,0,0,13,0,0,0,13,0,13,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
57006,SAUK COUNTY,TOWN OF DELLONA,Ward 1-2,978,0,72,619,620,0,619,0,0,Polling Place,11,No,3 Neither difficult nor easy,0,0,0,11,0,0,Dellona Town Hall,No,0,0,0,0,24,9,1,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57008,SAUK COUNTY,TOWN OF DELTON,Ward 1,232,0,13,152,152,0,152,0,0,Polling Place,7,No,3 Neither difficult nor easy,0,0,0,3,3,1,Marshall Memorial Hall,No,0,0,0,0,10,4,1,0,9,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57008,SAUK COUNTY,TOWN OF DELTON,Ward 2,292,5,24,188,188,0,188,0,0,Polling Place,7,No,3 Neither difficult nor easy,0,0,0,3,3,1,Marshall Memorial Hall,No,0,0,0,0,18,10,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57008,SAUK COUNTY,TOWN OF DELTON,Ward 3,288,2,20,196,196,0,196,0,0,Polling Place,7,No,3 Neither difficult nor easy,0,0,0,3,3,1,Marshall Memorial Hall,No,0,0,0,0,8,3,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57008,SAUK COUNTY,TOWN OF DELTON,Ward 4,500,7,41,349,349,0,349,0,0,Polling Place,7,No,3 Neither difficult nor easy,0,0,0,3,3,1,mar,No,0,0,0,0,24,14,0,0,24,0,24,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
57010,SAUK COUNTY,TOWN OF EXCELSIOR,Ward 1-2,500,7,41,349,349,0,349,0,0,Polling Place,7,No,3 Neither difficult nor easy,0,0,0,3,3,1,mar,No,0,0,0,0,24,14,0,0,24,0,24,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
57010,SAUK COUNTY,TOWN OF EXCELSIOR,Ward 3,176,0,23,126,126,0,126,0,0,Polling Place,5,Yes,2 Somewhat difficult,0,0,0,0,5,0,Town of Excelsior Hall,No,0,0,0,0,8,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57012,SAUK COUNTY,TOWN OF FAIRFIELD,Ward 1,176,0,23,126,126,0,126,0,0,Polling Place,5,Yes,2 Somewhat difficult,0,0,0,0,5,0,Town of Excelsior Hall,No,0,0,0,0,8,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57012,SAUK COUNTY,TOWN OF FAIRFIELD,Ward 2,273,0,20,195,195,0,195,0,0,Polling Place,11,No,4 Somewhat easy,0,0,0,0,4,7,Fairfield Town Hall,No,0,0,0,0,13,4,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57014,SAUK COUNTY,TOWN OF FRANKLIN,Ward 1,176,0,23,126,126,0,126,0,0,Polling Place,5,Yes,2 Somewhat difficult,0,0,0,0,5,0,Town of Excelsior Hall,No,0,0,0,0,8,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57014,SAUK COUNTY,TOWN OF FRANKLIN,Ward 2,285,2,17,210,211,209,0,1,0,Polling Place,8,Yes,2 Somewhat difficult,0,0,0,2,2,4,FRANKLIN SHOP OFFICE,Yes,0,0,0,0,7,2,1,1,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57014,SAUK COUNTY,TOWN OF FRANKLIN,Ward 3,23,0,2,16,16,16,0,0,0,Polling Place,8,Yes,2 Somewhat difficult,0,0,0,2,2,4,FRANKLIN SHOP OFFICE,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57016,SAUK COUNTY,TOWN OF FREEDOM,Ward 1,112,0,5,72,72,72,0,0,0,Polling Place,5,Yes,3 Neither difficult nor easy,0,0,0,3,2,0,North Freedom Community C,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57016,SAUK COUNTY,TOWN OF FREEDOM,Ward 2,192,0,13,141,141,141,0,0,0,Polling Place,5,Yes,3 Neither difficult nor easy,0,0,0,3,2,0,North Freedom Community C,Yes,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57018,SAUK COUNTY,TOWN OF GREENFIELD,Ward 1,621,2,30,445,445,0,445,0,0,Polling Place,7,Yes,3 Neither difficult nor easy,0,0,0,2,4,2,Greenfield Town Hall,No,0,0,0,0,8,5,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57020,SAUK COUNTY,TOWN OF HONEY CREEK,Ward 1,476,0,26,323,323,323,0,0,0,Polling Place,3,No,5 Very easy,0,0,0,0,0,3,Honey Creek Town Hall,No,0,0,0,0,10,6,0,0,9,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
57022,SAUK COUNTY,TOWN OF IRONTON,Ward 1,314,3,11,214,214,0,214,0,0,Polling Place,3,No,3 Neither difficult nor easy,0,0,0,2,1,0,Ironton Hall,No,0,0,0,0,3,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57024,SAUK COUNTY,TOWN OF LA VALLE,Ward 1-2,747,5,38,498,498,0,498,0,0,Polling Place,8,No,3 Neither difficult nor easy,0,0,0,0,4,4,Town of La Valle Town Hal,Yes,0,0,0,0,45,29,2,0,43,0,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
57024,SAUK COUNTY,TOWN OF LA VALLE,Ward 3,89,0,10,65,65,0,65,0,0,Polling Place,8,No,3 Neither difficult nor easy,0,0,0,0,4,4,Town of La Valle Town Hal,Yes,0,0,0,0,4,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57026,SAUK COUNTY,TOWN OF MERRIMAC,Ward 1,699,1,50,484,484,141,227,116,0,Polling Place,13,Yes,3 Neither difficult nor easy,0,0,0,3,1,9,Town Hall,No,0,0,0,0,43,14,1,0,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57028,SAUK COUNTY,TOWN OF PRAIRIE DU SAC,Ward 2,405,0,27,282,282,0,282,0,0,Polling Place,5,No,4 Somewhat easy,0,0,0,0,3,2,Prairie du Sac Town Hall,No,0,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57028,SAUK COUNTY,TOWN OF PRAIRIE DU SAC,Ward 1,288,0,19,186,186,0,186,0,0,Polling Place,5,No,4 Somewhat easy,0,0,0,0,3,2,Prairie du Sac Town Hall,No,0,0,0,0,3,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57030,SAUK COUNTY,TOWN OF REEDSBURG,Ward 1-2,608,1,22,361,361,0,361,0,0,Polling Place,5,No,2 Somewhat difficult,0,0,0,0,4,1,Reedsburg Town Hall,No,0,0,0,0,12,2,1,0,11,0,11,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
57030,SAUK COUNTY,TOWN OF REEDSBURG,Ward 3,120,0,10,90,90,0,90,0,0,Polling Place,5,No,2 Somewhat difficult,0,0,0,0,3,2,Reedsburg Town Hall,No,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57032,SAUK COUNTY,TOWN OF SPRING GREEN,"Ward 1,4",732,1,42,499,499,0,499,0,0,Polling Place,6,Yes,4 Somewhat easy,0,0,0,0,3,3,Spring Green Town Hall,No,0,0,0,0,17,1,1,0,16,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57032,SAUK COUNTY,TOWN OF SPRING GREEN,Ward 2,216,0,15,128,128,0,128,0,0,Polling Place,6,Yes,4 Somewhat easy,0,0,0,0,3,3,Spring Green Town Hall,No,0,0,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57032,SAUK COUNTY,TOWN OF SPRING GREEN,Ward 3,145,0,5,96,96,0,96,0,0,Polling Place,6,Yes,4 Somewhat easy,0,0,0,0,3,3,Spring Green Town Hall,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57034,SAUK COUNTY,TOWN OF SUMPTER,Ward 1,115,0,10,63,63,0,63,0,0,Polling Place,6,Yes,3 Neither difficult nor easy,0,0,0,2,3,1,Sumpter Community Center,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57034,SAUK COUNTY,TOWN OF SUMPTER,Ward 2,144,0,10,100,101,0,100,0,0,Polling Place,6,Yes,3 Neither difficult nor easy,0,0,0,2,3,1,Sumpter Community Center,No,0,0,0,0,19,0,19,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57034,SAUK COUNTY,TOWN OF SUMPTER,Ward 3,175,0,16,92,92,0,92,0,0,Polling Place,6,Yes,3 Neither difficult nor easy,0,0,0,2,3,1,Sumpter Community Center,No,0,0,0,0,5,3,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57036,SAUK COUNTY,TOWN OF TROY,Ward 1,504,1,19,338,338,0,338,0,0,Polling Place,8,Yes,2 Somewhat difficult,0,0,0,0,0,8,Town of Troy Town Hall,No,0,0,0,0,20,6,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57038,SAUK COUNTY,TOWN OF WASHINGTON,Ward 1,217,0,8,137,137,0,137,0,0,Polling Place,7,Yes,3 Neither difficult nor easy,0,0,0,0,4,3,Town of Washington,No,0,0,0,0,6,0,1,0,5,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57038,SAUK COUNTY,TOWN OF WASHINGTON,Ward 2,202,0,21,160,160,0,160,0,0,Polling Place,7,No,3 Neither difficult nor easy,0,0,0,0,4,3,Town of Washington,No,0,0,0,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57040,SAUK COUNTY,TOWN OF WESTFIELD,Ward 1,341,0,16,236,236,0,236,0,0,Polling Place,8,Yes,3 Neither difficult nor easy,0,0,0,1,7,0,Town of Westfield Town Ha,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57042,SAUK COUNTY,TOWN OF WINFIELD,Ward 1,246,0,17,166,166,166,0,0,0,Polling Place,3,Yes,5 Very easy,0,0,0,0,2,1,Town of Winfield,Yes,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57042,SAUK COUNTY,TOWN OF WINFIELD,Ward 2,254,0,16,182,182,182,0,0,0,Polling Place,6,Yes,5 Very easy,0,0,1,1,2,2,Town of Winfield,Yes,0,0,0,0,5,1,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57044,SAUK COUNTY,TOWN OF WOODLAND,Ward 1,409,0,21,274,274,0,274,0,0,Polling Place,3,Yes,3 Neither difficult nor easy,0,0,0,0,1,2,Woodland Town Hall,No,0,0,0,0,22,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57111,SAUK COUNTY,VILLAGE OF CAZENOVIA,Ward 2,409,0,21,274,274,0,274,0,0,Polling Place,3,Yes,3 Neither difficult nor easy,0,0,0,0,1,2,Woodland Town Hall,No,0,0,0,0,22,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57141,SAUK COUNTY,VILLAGE OF IRONTON,Ward 1,127,0,8,66,66,0,66,0,0,Polling Place,3,No,5 Very easy,0,0,3,0,0,0,Village of Ironton Hall,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57146,SAUK COUNTY,VILLAGE OF LAKE DELTON,Ward 1-2,958,21,102,569,570,40,529,0,0,Polling Place,7,No,2 Somewhat difficult,0,0,2,3,2,0,Kay C Mackesey Admin Bld,Yes,0,0,0,0,35,21,0,0,35,0,35,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
57146,SAUK COUNTY,VILLAGE OF LAKE DELTON,Ward 3,416,0,60,233,233,44,189,0,0,Polling Place,7,No,2 Somewhat difficult,0,0,2,3,2,0,Kay C Mackesey Admin Bld,Yes,0,0,0,0,16,6,0,0,16,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57147,SAUK COUNTY,VILLAGE OF LAVALLE,Ward 1,204,0,10,121,121,121,0,0,0,Polling Place,6,Yes,3 Neither difficult nor easy,0,0,0,1,4,1,La Valle Public Library,No,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57148,SAUK COUNTY,VILLAGE OF LIME RIDGE,Ward 1,97,0,17,74,74,0,74,0,0,Polling Place,3,No,2 Somewhat difficult,0,0,0,0,0,3,Lime Ridge Village Hall,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57149,SAUK COUNTY,VILLAGE OF LOGANVILLE,Ward 1,48,0,18,106,106,0,106,0,0,Polling Place,6,Yes,4 Somewhat easy,0,0,0,1,4,1,Loganville Village Hall,No,0,0,0,0,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57151,SAUK COUNTY,VILLAGE OF MERRIMAC,Ward 1,284,0,27,191,191,0,191,0,0,Polling Place,6,Yes,2 Somewhat difficult,0,0,0,2,2,2,Village of Merrimac Hall,No,0,0,0,0,9,6,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57161,SAUK COUNTY,VILLAGE OF NORTH FREEDOM,Ward 1,333,0,29,215,215,215,0,0,0,Polling Place,4,Yes,5 Very easy,0,0,0,1,2,1,NF Community Center,Yes,0,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57171,SAUK COUNTY,VILLAGE OF PLAIN,Ward 1,447,2,21,301,301,301,0,0,0,Polling Place,5,No,4 Somewhat easy,0,0,0,0,0,5,Green TTEC,No,0,0,0,0,21,12,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57172,SAUK COUNTY,VILLAGE OF PRAIRIE DU SAC,"Ward 1,4",1168,22,101,858,858,858,0,0,0,Polling Place,11,Yes,4 Somewhat easy,0,0,1,3,7,0,PdS Village Hall,No,0,0,0,0,121,88,5,8,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
57172,SAUK COUNTY,VILLAGE OF PRAIRIE DU SAC,Ward 2-3,1265,14,126,874,874,874,0,0,0,Polling Place,11,Yes,4 Somewhat easy,0,0,1,3,7,0,PdS Village Hall,No,0,0,0,0,134,72,3,10,119,0,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57176,SAUK COUNTY,VILLAGE OF ROCK SPRINGS,Ward 1,206,0,11,122,122,122,0,0,0,Polling Place,3,No,3 Neither difficult nor easy,0,0,3,0,0,0,Rock Springs Community Ce,No,0,0,0,0,3,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57181,SAUK COUNTY,VILLAGE OF SAUK CITY,"Wards 1-2,5",1186,17,117,770,770,0,770,0,0,Polling Place,10,Yes,3 Neither difficult nor easy,0,0,1,2,2,5,Sauk City Village Hall,Yes,0,0,0,0,98,65,0,1,97,0,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57181,SAUK COUNTY,VILLAGE OF SAUK CITY,Wards 3-4,858,27,72,560,560,0,560,0,0,Polling Place,10,Yes,3 Neither difficult nor easy,0,0,1,2,2,5,Sauk City Village Hall,Yes,0,0,0,0,100,65,0,1,99,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57182,SAUK COUNTY,VILLAGE OF SPRING GREEN,Ward 1-2,1047,9,72,728,728,1,727,0,0,Polling Place,6,Yes,3 Neither difficult nor easy,0,0,0,0,1,5,Spring Green Comm. Librar,No,0,0,0,0,68,32,1,0,66,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57191,SAUK COUNTY,VILLAGE OF WEST BARABOO,Ward 1-2,790,8,109,511,511,511,0,0,0,Polling Place,3,No,2 Somewhat difficult,0,0,0,0,0,3,Village Hall,No,0,0,0,0,31,15,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57206,SAUK COUNTY,CITY OF BARABOO,Ward 3,707,13,73,515,514,0,515,0,0,Polling Place,81,Yes,2 Somewhat difficult,0,0,0,8,41,32,Baraboo Civic Center,Yes,0,0,0,1,56,42,1,0,55,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57206,SAUK COUNTY,CITY OF BARABOO,Ward 10,754,8,77,574,572,0,574,0,0,Polling Place,81,Yes,2 Somewhat difficult,0,0,0,8,41,32,Baraboo Civic Center,Yes,0,0,0,0,67,42,1,0,64,2,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57206,SAUK COUNTY,CITY OF BARABOO,Ward 11,454,7,42,371,370,0,370,0,0,Polling Place,81,Yes,2 Somewhat difficult,0,0,0,8,41,32,Baraboo Civic Center,Yes,0,0,1,0,54,34,1,1,51,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57206,SAUK COUNTY,CITY OF BARABOO,Ward 5,309,8,78,232,229,0,232,0,0,Polling Place,81,Yes,2 Somewhat difficult,0,0,0,8,41,32,Baraboo Civic Center,Yes,0,0,0,0,27,17,0,2,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57206,SAUK COUNTY,CITY OF BARABOO,Ward 6,497,12,48,331,332,0,331,0,0,Polling Place,81,Yes,2 Somewhat difficult,0,0,0,8,41,32,Baraboo Civic Center,Yes,0,0,0,0,113,13,11,0,99,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57206,SAUK COUNTY,CITY OF BARABOO,Ward 14,346,8,14,260,260,0,260,0,0,Polling Place,81,Yes,2 Somewhat difficult,0,0,0,8,41,32,Baraboo Civic Center,Yes,0,0,0,0,126,25,18,0,108,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57206,SAUK COUNTY,CITY OF BARABOO,Ward 13,347,7,38,268,268,0,268,0,0,Polling Place,81,Yes,2 Somewhat difficult,0,0,0,8,41,32,Baraboo Civic Center,Yes,0,0,0,0,38,29,0,0,38,0,38,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57206,SAUK COUNTY,CITY OF BARABOO,Ward 12,454,5,63,352,352,0,352,0,0,Polling Place,81,Yes,2 Somewhat difficult,0,0,0,8,41,32,Baraboo Civic Center,Yes,0,0,0,0,84,37,3,2,77,0,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57206,SAUK COUNTY,CITY OF BARABOO,Ward 8,297,1,42,216,216,0,216,0,0,Polling Place,81,Yes,2 Somewhat difficult,0,0,0,8,41,32,Baraboo Civic Center,Yes,0,0,0,0,24,17,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57206,SAUK COUNTY,CITY OF BARABOO,Ward 7,597,7,72,406,406,0,406,0,0,Polling Place,81,Yes,2 Somewhat difficult,0,0,0,8,41,32,Baraboo Civic Center,Yes,0,0,0,1,54,27,3,1,50,0,50,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
57206,SAUK COUNTY,CITY OF BARABOO,Ward 9,338,5,31,213,213,0,213,0,0,Polling Place,81,Yes,2 Somewhat difficult,0,0,0,8,41,32,Baraboo Civic Center,Yes,0,0,0,0,15,13,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57206,SAUK COUNTY,CITY OF BARABOO,Ward 2,374,0,41,257,257,0,257,0,0,Polling Place,81,Yes,2 Somewhat difficult,0,0,0,8,41,32,Baraboo Civic Center,Yes,0,0,0,0,65,28,6,0,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57206,SAUK COUNTY,CITY OF BARABOO,Ward 4,332,2,22,206,207,0,206,0,0,Polling Place,81,Yes,2 Somewhat difficult,0,0,0,8,41,32,Baraboo Civic Center,Yes,0,0,1,0,34,22,0,0,34,0,34,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57206,SAUK COUNTY,CITY OF BARABOO,Ward 1,260,7,44,168,168,0,168,0,0,Polling Place,81,Yes,2 Somewhat difficult,0,0,0,8,41,32,Baraboo Civic Center,Yes,0,0,1,1,21,17,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57276,SAUK COUNTY,CITY OF REEDSBURG,Ward 1-3,346,8,14,260,260,0,260,0,0,Polling Place,81,Yes,2 Somewhat difficult,0,0,0,8,41,32,Baraboo Civic Center,Yes,0,0,0,0,126,25,18,0,108,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57276,SAUK COUNTY,CITY OF REEDSBURG,Ward 5,381,2,36,243,240,243,0,0,0,Polling Place,10,Yes,2 Somewhat difficult,0,0,0,0,5,5,REEDSBURG REC CTR,Yes,0,0,0,0,35,26,6,0,29,0,29,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57276,SAUK COUNTY,CITY OF REEDSBURG,Ward 7-9,1095,15,89,661,662,661,0,0,0,Polling Place,10,Yes,2 Somewhat difficult,0,0,0,0,5,5,REEDSBURG REC CTR,Yes,0,0,0,0,143,75,16,0,127,0,127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57276,SAUK COUNTY,CITY OF REEDSBURG,Ward 10-12,879,7,90,509,510,509,0,0,0,Polling Place,10,Yes,2 Somewhat difficult,0,0,0,0,2,8,REEDSBURG REC CTR,Yes,0,0,0,0,72,44,5,0,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57276,SAUK COUNTY,CITY OF REEDSBURG,Ward 13,150,0,16,66,66,66,0,0,0,Polling Place,10,Yes,2 Somewhat difficult,0,0,0,0,1,9,REEDSBURG REC CTR,Yes,0,0,0,0,7,5,1,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57276,SAUK COUNTY,CITY OF REEDSBURG,"Ward 4,6",772,8,77,485,485,485,0,0,0,Polling Place,10,Yes,2 Somewhat difficult,0,0,0,0,2,8,REEDSBURG REC CTR,Yes,0,0,0,0,54,42,3,0,51,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57276,SAUK COUNTY,CITY OF REEDSBURG,Ward 14,405,3,33,231,231,231,0,0,0,Polling Place,10,Yes,2 Somewhat difficult,0,0,0,0,2,8,REEDSBURG REC CTR,Yes,0,0,0,0,26,25,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57291,SAUK COUNTY,CITY OF WISCONSIN DELLS,"Wards 4,8,10",77,0,4,36,36,0,36,0,0,Polling Place,7,No,4 Somewhat easy,0,0,0,1,3,3,WI Dells City Hall,No,0,0,0,0,9,3,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58002,SAWYER COUNTY,TOWN OF BASS LAKE,Wards 1-5,1444,0,133,916,914,263,0,653,0,Polling Place,5,No,2 Somewhat difficult,0,0,0,0,0,5,Bass Lake Town Hall,Yes,0,0,0,0,43,17,4,0,21,0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58004,SAWYER COUNTY,TOWN OF COUDERAY,Ward 1,173,0,13,97,97,8,0,89,0,Polling Place,5,No,2 Somewhat difficult,0,0,1,1,2,1,Town of Couderay Hall,No,0,0,0,0,8,6,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58006,SAWYER COUNTY,TOWN OF DRAPER,Ward 1,154,1,4,110,109,15,0,94,0,Polling Place,5,Yes,5 Very easy,0,0,0,0,1,4,Draper Town Hall,No,0,0,0,0,15,7,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58008,SAWYER COUNTY,TOWN OF EDGEWATER,Wards 1-2,374,1,32,255,255,47,0,208,0,Polling Place,7,Yes,4 Somewhat easy,0,0,0,1,1,5,Edgewater Town Hall,No,0,0,0,0,10,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
