HINDI,Muni_County_Name,Notices,Ballots,Absentee,VotingEquipment,PollingPlace,Pollworkers,OtherLocalElectionOfficials,Miscellaneous,Notes
63236,CITY OF HILLSBORO - VERNON COUNTY,$30.25,$25.00,$37.00,$10.00,$134.00,"$1,015.00",$18.00,$54.00,"supplies take-up rolls, paper rolls and I voted stickers"
63286,CITY OF VIROQUA - VERNON COUNTY,$299.35,"$2,099.20",$168.72,$650.75,$720.58,"$1,884.30",$752.27,$0.00,
63291,CITY OF WESTBY - VERNON COUNTY,$32.00,$50.00,$30.00,$0.00,$0.00,"$1,069.00",$248.24,$0.00,
64002,TOWN OF ARBOR VITAE - VILAS COUNTY,$0.00,$0.00,$327.00,$463.00,$200.00,"$1,679.00",$0.00,$0.00,
64004,TOWN OF BOULDER JUNCTION - VILAS COUNTY,$55.96,$100.00,$79.98,$463.00,$20.00,"$1,670.85",$0.00,$0.00,
64006,TOWN OF CLOVERLAND - VILAS COUNTY,$38.70,$0.00,$20.68,$0.00,$0.00,$500.00,$0.00,$75.00,
64008,TOWN OF CONOVER - VILAS COUNTY,$15.00,$3.00,$65.00,$3.00,$68.50,"$1,066.13",$0.00,$48.57,Poster 15.99 Pens 32.58
64010,TOWN OF LAC DU FLAMBEAU - VILAS COUNTY,$60.00,$0.00,$324.00,$22.00,$66.00,"$1,459.00",$135.00,$0.00,
64012,TOWN OF LAND O-LAKES - VILAS COUNTY,$40.00,$27.00,$214.00,$463.00,$292.00,"$1,064.00",$48.00,$0.00,
64014,TOWN OF LINCOLN - VILAS COUNTY,$38.70,$0.00,$179.00,$0.00,$190.00,"$1,947.06","$1,370.00",$0.00,
64016,TOWN OF MANITOWISH WATERS - VILAS COUNTY,$0.00,$0.00,$46.71,$0.00,$482.50,$0.00,$0.00,$75.00,
64018,TOWN OF PHELPS - VILAS COUNTY,$38.70,$0.00,$88.35,$100.00,$180.91,$998.75,$73.44,$0.00,
64020,TOWN OF PLUM LAKE - VILAS COUNTY,$85.00,$0.00,$20.00,$0.00,$0.00,$890.00,$0.00,$245.00,#8 Chief Inspector Training 7 X 3.5 hours @ $10/hr=$245
64022,TOWN OF PRESQUE ISLE - VILAS COUNTY,$4.97,$0.00,$46.80,$0.00,$0.00,$679.00,$0.00,$900.00,Administrative
64024,TOWN OF ST. GERMAIN - VILAS COUNTY,$37.50,$0.00,$194.50,$0.00,$0.00,"$1,030.86",$0.00,$0.00,
64026,TOWN OF WASHINGTON - VILAS COUNTY,$38.70,$100.00,$128.78,$154.45,$162.24,"$1,444.25",$0.00,$0.00,
64028,TOWN OF WINCHESTER - VILAS COUNTY,$10.00,$0.00,$28.00,$30.00,$14.00,$750.00,$75.00,$50.00,
64221,CITY OF EAGLE RIVER - VILAS COUNTY,$0.00,$0.00,$90.00,$30.00,$0.00,"$1,998.00",$0.00,$0.00,
65002,TOWN OF BLOOMFIELD - WALWORTH COUNTY,$165.57,$86.83,$132.31,$54.38,$36.70,"$4,849.88","$1,472.20",$675.71,"$73.75 TRAINING, $372.54 EQUIP MAINT,PENS/TAPE, $83.80 SECURITY/#'S, $130.51 SAFETY SUPPLIES, $15.11 MISC"
65004,TOWN OF DARIEN - WALWORTH COUNTY,$0.00,$0.00,$323.88,$206.52,$0.00,"$1,682.63",$0.00,$0.00,
65006,TOWN OF DELAVAN - WALWORTH COUNTY,$75.00,$0.00,$900.00,$0.00,$225.00,"$5,500.00","$3,200.00",$0.00,
65008,TOWN OF EAST TROY - WALWORTH COUNTY,$62.15,$0.00,$245.86,$132.00,$257.00,"$3,342.90","$2,025.00",$48.60,Mileage to pick up election supplies from county.
65010,TOWN OF GENEVA - WALWORTH COUNTY,$97.99,$300.00,"$1,302.43",$326.00,$570.81,"$2,740.47",$418.20,$216.84,Software Licensing
65012,TOWN OF LAFAYETTE - WALWORTH COUNTY,$28.00,$0.00,$88.48,$41.28,$149.50,"$1,750.00",$60.00,$21.60,Mileage for all election postings in 4 locations.
65014,TOWN OF LA GRANGE - WALWORTH COUNTY,$150.00,$400.00,$300.00,$50.00,$250.00,"$1,775.00",$0.00,$0.00,
65016,TOWN OF LINN - WALWORTH COUNTY,$56.00,$5.00,"$1,798.00",$145.00,"$5,245.00","$1,680.00",$134.00,$0.00,
65018,TOWN OF LYONS - WALWORTH COUNTY,$200.29,$0.00,$236.17,$102.52,$824.51,"$1,695.00",$0.00,$0.00,
65020,TOWN OF RICHMOND - WALWORTH COUNTY,$50.00,$0.00,$218.00,$25.00,$320.00,"$2,200.00","$1,000.00",$0.00,
65022,TOWN OF SHARON - WALWORTH COUNTY,$113.00,$0.00,$75.00,$15.00,$350.00,$800.00,$0.00,$0.00,
65024,TOWN OF SPRING PRAIRIE - WALWORTH COUNTY,$60.00,$0.00,$360.00,$150.00,$125.00,$975.00,$300.00,$0.00,
65026,TOWN OF SUGAR CREEK - WALWORTH COUNTY,$37.00,$0.00,$295.00,$27.00,$130.00,"$5,292.50","$3,500.00",$0.00,
65028,TOWN OF TROY - WALWORTH COUNTY,$30.00,$0.00,$200.00,$217.00,$100.00,"$2,219.00",$0.00,$0.00,
65030,TOWN OF WALWORTH - WALWORTH COUNTY,$106.96,$100.00,$35.00,$216.84,$450.00,"$1,115.63",$503.00,$97.20,
65032,TOWN OF WHITEWATER - WALWORTH COUNTY,$30.00,$0.00,$100.00,$5.00,$250.00,$945.00,$150.00,$58.00,election related mileage
65115,VILLAGE OF BLOOMFIELD - WALWORTH COUNTY,$165.60,$86.83,$254.55,$54.38,$36.70,"$6,996.41","$10,006.83","$1,058.20","130.53 safety supplies; $574.58 training, 269.29 voting equip maint, printer supplies, $83.80 security, provisional, voter numbers"
65116,VILLAGE OF DARIEN - WALWORTH COUNTY,$110.82,$0.00,$56.51,$167.49,$35.00,$915.75,$0.00,$0.00,
65121,VILLAGE OF EAST TROY - WALWORTH COUNTY,$30.19,$0.00,$269.00,$0.00,$50.00,"$2,833.95",$64.00,$121.50,Mileage to and from County Volunteer Hours (inspectors waived pay) Military/Provisional Ballots  
65126,VILLAGE OF FONTANA - WALWORTH COUNTY,$90.00,$100.00,$80.00,$0.00,$0.00,$740.00,$0.00,$0.00,
65131,VILLAGE OF GENOA CITY - MULTIPLE COUNTIES,$148.99,$5.00,$80.00,$217.00,"$1,032.00","$1,250.00",$225.00,$45.20,mileage to county to pick-up and deliver election materials
65181,VILLAGE OF SHARON - WALWORTH COUNTY,$125.00,$0.00,$50.00,$35.00,$125.00,"$1,500.00",$225.00,$0.00,
65191,VILLAGE OF WALWORTH - WALWORTH COUNTY,$52.00,$0.00,$60.00,$18.00,$31.00,"$1,394.00",$120.00,$0.00,
65192,VILLAGE OF WILLIAMS BAY - WALWORTH COUNTY,$246.00,$298.00,$943.00,$100.00,$215.00,"$2,400.00","$1,200.00",$325.00,"Food, supplies"
65216,CITY OF DELAVAN - WALWORTH COUNTY,$57.00,$0.00,$491.04,$0.00,$204.40,"$2,996.53",$0.00,$0.00,
65221,CITY OF ELKHORN - WALWORTH COUNTY,$81.84,$0.00,"$1,472.24",$216.84,$238.76,"$5,420.18",$0.00,$0.00,
65246,CITY OF LAKE GENEVA - WALWORTH COUNTY,$55.96,$0.00,$255.46,"$1,237.34",$289.74,"$3,776.13","$11,668.25",$15.42,
65291,CITY OF WHITEWATER - MULTIPLE COUNTIES,$75.00,$0.00,$325.00,$100.00,$250.00,"$17,235.00",$150.00,$900.00,"Miscellaneous is for food, drink, paper plates, etc.  Exact figures were not maintained on some of these items and some items have been estimated."
66002,TOWN OF BARRONETT - WASHBURN COUNTY,$75.55,$0.00,$6.54,$29.04,$0.00,$548.75,$0.00,$0.00,
66004,TOWN OF BASHAW - WASHBURN COUNTY,$38.30,$0.00,$36.80,$118.08,$0.00,"$1,170.63",$0.00,$78.10,Supper
66006,TOWN OF BASS LAKE - WASHBURN COUNTY,$193.06,$0.00,$25.55,$29.04,$26.00,"$1,003.78",$0.00,$51.85,I Voted Stickers
66008,TOWN OF BEAVER BROOK - WASHBURN COUNTY,$70.61,$0.00,$15.00,$29.04,$60.00,"$1,227.00",$0.00,$0.00,
66010,TOWN OF BIRCHWOOD - WASHBURN COUNTY,$29.81,$0.00,$42.55,$29.04,$1.65,$740.50,$0.00,$0.00,
66012,TOWN OF BROOKLYN - WASHBURN COUNTY,$0.00,$0.00,$13.22,$29.04,$91.14,$550.00,$0.00,$0.00,
66014,TOWN OF CASEY - WASHBURN COUNTY,$60.28,$0.00,$56.90,$29.04,$58.86,$680.00,$0.00,$90.00,Portable Toilet Rental
66016,TOWN OF CHICOG - WASHBURN COUNTY,$27.31,$0.00,$9.40,$118.08,$63.60,$925.00,$0.00,$579.85,Election training and mileage for all election workers
66018,TOWN OF CRYSTAL - WASHBURN COUNTY,$27.31,$0.00,$29.04,$0.00,$0.00,$648.00,$0.00,$99.95,Supplies for voting machine
66020,TOWN OF EVERGREEN - WASHBURN COUNTY,$25.00,$0.00,$20.00,$29.04,$0.00,$628.00,$0.00,$25.00,Trips to Shell Lake for Supplies.
66022,TOWN OF FROG CREEK - WASHBURN COUNTY,$26.39,$0.00,$20.22,$29.04,$270.44,"$1,525.75",$260.56,$0.00,
66024,TOWN OF GULL LAKE - WASHBURN COUNTY,$10.00,$0.00,$6.00,$25.00,$25.00,$560.00,$0.00,$0.00,
66026,TOWN OF LONG LAKE - WASHBURN COUNTY,$162.87,$0.00,$22.54,$97.50,$60.00,"$1,589.91",$0.00,$153.39,Mileage for inspectors training & town clerk travel to Shell Lake
66028,TOWN OF MADGE - WASHBURN COUNTY,$27.31,$0.00,$56.40,$29.04,$43.60,"$1,091.00",$64.80,$440.00,"Other Mileage for Clerk, and additional hours for Clerk."
66030,TOWN OF MINONG - WASHBURN COUNTY,$27.31,$0.00,$42.30,$118.08,$62.00,"$1,466.50",$0.00,$0.00,
66032,TOWN OF SARONA - WASHBURN COUNTY,$20.96,$0.00,$48.96,$299.50,$15.50,"$1,189.60",$0.00,$231.12,Training & Chief Inspector certification trainings
66034,TOWN OF SPOONER - WASHBURN COUNTY,$0.00,$0.00,$9.88,$118.08,$0.00,"$1,134.75",$0.00,$0.00,
66036,TOWN OF SPRINGBROOK - WASHBURN COUNTY,$27.31,$0.00,$66.00,$29.04,$100.00,"$1,081.20",$0.00,$0.00,
66038,TOWN OF STINNETT - WASHBURN COUNTY,$318.49,$0.00,$3.76,$29.04,$79.24,$732.00,$152.00,$0.00,
66040,TOWN OF STONE LAKE - WASHBURN COUNTY,$38.24,$0.00,$60.48,"$2,220.00",$0.00,$825.00,$75.00,$0.00,
66042,TOWN OF TREGO - WASHBURN COUNTY,$27.31,$0.00,$30.00,$254.04,$185.00,"$1,164.00",$21.81,$0.00,
66106,VILLAGE OF BIRCHWOOD - WASHBURN COUNTY,$76.45,$0.00,$15.04,$118.08,$0.00,$390.00,$0.00,$0.00,
66151,VILLAGE OF MINONG - WASHBURN COUNTY,$27.31,$0.00,$16.92,$29.04,$56.00,$816.68,$0.00,$0.00,
66281,CITY OF SPOONER - WASHBURN COUNTY,$90.30,$383.30,$67.89,$873.80,$89.96,"$1,023.65",$98.35,$0.00,
66282,CITY OF SHELL LAKE - WASHBURN COUNTY,$10.99,$0.00,$151.94,$540.00,$0.00,"$1,460.50","$1,628.91",$0.00,
67002,TOWN OF ADDISON - WASHINGTON COUNTY,$85.44,$0.00,$174.64,$20.00,$295.60,"$1,880.69",$286.00,$85.67,"Mileage to pick up election supplies, mileage to deliver election results, voter tally slips."
67004,TOWN OF BARTON - WASHINGTON COUNTY,$197.97,$0.00,$190.88,$30.11,$109.50,"$2,852.09",$0.00,$0.00,
67006,TOWN OF ERIN - WASHINGTON COUNTY,$88.18,$0.00,$249.82,$20.00,$10.65,"$2,670.93",$0.00,$179.94,Food
67008,TOWN OF FARMINGTON - WASHINGTON COUNTY,$35.99,$0.00,$283.04,$20.00,$50.00,"$1,984.32","$2,500.00",$0.00,
67010,TOWN OF GERMANTOWN - WASHINGTON COUNTY,$123.25,$0.00,$17.16,$20.00,$0.00,$458.65,$0.00,$0.00,
67012,TOWN OF HARTFORD - WASHINGTON COUNTY,$111.95,$0.00,$122.09,$42.75,$409.50,"$2,881.50",$0.00,$0.00,
67014,TOWN OF JACKSON - WASHINGTON COUNTY,$93.07,$2.00,$578.46,$23.00,$665.71,"$4,896.34",$0.00,$0.00,
67016,TOWN OF KEWASKUM - WASHINGTON COUNTY,$88.41,$2.50,$120.00,$50.00,$47.38,"$1,079.72",$0.00,$0.00,
67018,TOWN OF POLK - WASHINGTON COUNTY,$150.00,$20.00,"$1,000.00",$500.00,$100.00,"$2,300.00",$0.00,$0.00,
67022,TOWN OF TRENTON - WASHINGTON COUNTY,$150.00,$24.00,"$1,350.00",$15.00,$0.00,"$7,947.00","$2,000.00",$782.00,Meals for Election Inspectors
67024,TOWN OF WAYNE - WASHINGTON COUNTY,$46.41,$0.00,$160.58,$20.00,$0.00,"$1,439.51",$0.00,$0.00,
67026,TOWN OF WEST BEND - WASHINGTON COUNTY,$70.16,$10.00,$650.56,$20.00,$45.00,"$2,715.00",$240.00,$0.00,
67131,VILLAGE OF GERMANTOWN - WASHINGTON COUNTY,$331.29,$0.00,"$14,637.79","$1,057.85","$3,821.81","$18,484.06","$12,147.02","$17,547.34","24 Deluxe voting booths w/ LED lights; 4 Delineator; 42"" tall, 4 ""OD Open Top Orange Post w/ 18 lb rubber base; 5 Base, concrete 125# Concial w/6' 2# Green U-channel Post; 4 Cone Sign, 12.75'x10.5', Handicap Parking (Symbol) Non-reflective Blue background w/cone notch;8 Elitebook laptops; 4 cell phones; 4 WiFi Hot Spots;4 Ticket Stachels; Mileage; Foam Boards for signage; Pick up & drop off of election items to county; Lunch for Election Inspectors"
67141,VILLAGE OF JACKSON - WASHINGTON COUNTY,$151.00,$10.00,$600.00,$235.00,$500.00,"$3,900.00","$1,000.00",$0.00,
67142,VILLAGE OF KEWASKUM - MULTIPLE COUNTIES,$22.00,$0.00,$238.00,$20.00,$69.00,"$1,770.00","$1,200.00",$0.00,
67161,VILLAGE OF NEWBURG - MULTIPLE COUNTIES,$108.00,$206.00,$20.00,"$1,563.00",$241.00,"$2,131.00",$0.00,$0.00,
67166,VILLAGE OF RICHFIELD - WASHINGTON COUNTY,$115.00,$82.00,"$4,200.00",$225.00,"$1,050.00","$10,700.00","$1,913.00",$380.00,Safety Lighting in polling place parking lot during evening hours.  Hwy 167 signage to direct voters to voting location. 
67181,VILLAGE OF SLINGER - WASHINGTON COUNTY,$60.84,$0.00,$403.64,$20.00,$0.00,"$1,789.25",$38.25,$49.32,Black Papermate markers for ballots
67236,CITY OF HARTFORD - MULTIPLE COUNTIES,$147.23,$0.00,"$1,621.71","$1,486.80",$802.35,"$7,550.23","$1,109.17",$0.00,
67291,CITY OF WEST BEND - WASHINGTON COUNTY,$109.59,$0.00,"$1,703.97",$160.00,"$2,371.81","$13,575.49","$6,945.33",$0.00,
68002,TOWN OF BROOKFIELD - WAUKESHA COUNTY,,,,,,,,,
68004,TOWN OF DELAFIELD - WAUKESHA COUNTY,$200.00,$0.00,"$1,000.00",$150.00,$500.00,"$5,700.00","$3,000.00",$0.00,
68006,TOWN OF EAGLE - WAUKESHA COUNTY,$22.26,$0.00,$580.00,$36.00,$62.95,"$2,634.38",$948.00,$642.00,Clerk and Deputy Clerk Election Day Wages
68008,TOWN OF GENESEE - WAUKESHA COUNTY,$42.00,$0.00,$537.00,"$1,150.00",$258.00,"$5,430.00",$200.00,$0.00,
68010,TOWN OF LISBON - WAUKESHA COUNTY,$72.20,$0.00,"$1,639.72",$0.00,$14.79,"$8,264.72",$0.00,$0.00,The costs for #7 are included in #6 and we don't count DPW time for setup help since they are on the clock working anyway and there isn't any OT for them.  
68014,TOWN OF MERTON - WAUKESHA COUNTY,$94.96,"$2,034.01","$1,643.01",$717.30,$468.51,"$12,131.55","$2,086.99",$715.76,"Food for election workers. ""I voted"" stickers, pens, folders, etc."
68016,TOWN OF MUKWONAGO - WAUKESHA COUNTY,$55.00,$0.00,$740.00,$50.00,$500.00,"$8,610.00",$428.00,$0.00,
68022,TOWN OF OCONOMOWOC - WAUKESHA COUNTY,$65.00,$493.86,$96.80,$0.00,$371.97,"$12,890.34",$702.45,$511.69,"Lunch, Dinner, water, coffee, etc"
68024,TOWN OF OTTAWA - WAUKESHA COUNTY,$100.00,$0.00,$510.00,$105.00,$50.00,"$1,500.00",$0.00,$0.00,
68030,TOWN OF VERNON - WAUKESHA COUNTY,$329.00,$0.00,"$1,632.00","$2,200.00",$52.00,"$15,201.00",$0.00,$0.00,
68032,TOWN OF WAUKESHA - WAUKESHA COUNTY,$75.00,$0.00,"$6,000.00","$2,500.00",$930.00,"$5,000.00","$20,000.00",$0.00,
68106,VILLAGE OF BIG BEND - WAUKESHA COUNTY,$33.09,$0.00,$14.10,$0.00,$22.75,"$1,062.23",$0.00,$0.00,
68107,VILLAGE OF BUTLER - WAUKESHA COUNTY,$30.25,$0.00,$337.02,$78.00,"$1,324.51","$1,292.24",$0.00,$0.00,
68111,VILLAGE OF CHENEQUA - WAUKESHA COUNTY,$33.00,$0.00,$49.30,$760.00,$0.00,$666.70,$0.00,$169.24,Chenequa was selected by WEC for Post-Election Audit of Electronic Voting Equipment. This amount is for costs incurred for this process.
68116,VILLAGE OF DOUSMAN - WAUKESHA COUNTY,$116.00,$0.00,$53.00,$0.00,$0.00,$812.00,$0.00,$0.00,
68121,VILLAGE OF EAGLE - WAUKESHA COUNTY,$174.38,$0.00,$118.85,$0.00,$0.00,"$1,468.94",$0.00,$222.51,Purchased signs for directing traffic on election day.
68122,VILLAGE OF ELM GROVE - WAUKESHA COUNTY,$1.00,$1.00,"$1,110.00",$0.00,$281.00,"$2,360.00","$6,556.00",$0.00,
68136,VILLAGE OF HARTLAND - WAUKESHA COUNTY,$154.00,$0.00,$632.00,$0.00,$100.00,"$5,908.00","$1,620.00",$0.00,
68146,VILLAGE OF LAC LA BELLE - MULTIPLE COUNTIES,$0.00,$0.00,$20.00,$0.00,$0.00,$440.00,$0.00,$0.00,
68147,VILLAGE OF LANNON - WAUKESHA COUNTY,$20.00,$0.00,$50.00,$0.00,$100.00,"$1,120.00",$285.00,$0.00,
68151,VILLAGE OF MENOMONEE FALLS - WAUKESHA COUNTY,$120.00,$0.00,"$2,000.00","$3,600.00","$8,000.00","$24,800.00","$42,000.00","$14,760.00","Absentee voting staff - additional help needed for in-person absentee voting, $14,500.  Misc. office supplies $260."
68152,VILLAGE OF MERTON - WAUKESHA COUNTY,$24.00,$0.00,$304.00,$0.00,"$1,132.00","$8,611.00",$0.00,$0.00,
68153,VILLAGE OF MUKWONAGO - MULTIPLE COUNTIES,$94.73,$41.96,$189.49,$811.84,$200.00,"$4,766.05","$1,300.00",$0.00,
68158,VILLAGE OF NASHOTAH - WAUKESHA COUNTY,$30.00,$0.00,$75.00,$0.00,$0.00,"$1,530.00","$1,920.00",$152.00,Election inspector meals
68161,VILLAGE OF NORTH PRAIRIE - WAUKESHA COUNTY,$66.00,$0.00,$240.00,$480.00,$50.00,"$1,200.00",$50.00,$0.00,
68166,VILLAGE OF OCONOMOWOC LAKE - WAUKESHA COUNTY,$100.00,$0.00,$27.00,$40.00,$50.00,$471.00,$0.00,$0.00,
68171,VILLAGE OF PEWAUKEE - WAUKESHA COUNTY,$23.63,$0.00,$592.86,$0.00,$30.13,"$8,118.32",$0.00,$0.00,
68172,VILLAGE OF SUMMIT - WAUKESHA COUNTY,$75.00,$0.00,$450.00,$50.00,$250.00,"$3,000.00","$1,000.00",$0.00,
68181,VILLAGE OF SUSSEX - WAUKESHA COUNTY,$68.00,$660.00,"$1,822.00",$118.00,$312.00,"$5,652.00","$2,580.00",$580.00,Sent mailing to all residents informing them of the new polling place location. $550  Mileage to County/School - election materials. $30
68191,VILLAGE OF WALES - WAUKESHA COUNTY,$100.00,$0.00,$300.00,$0.00,$200.00,"$2,250.00",$600.00,$350.00,Food and Beverages for poll workers
68206,CITY OF BROOKFIELD - WAUKESHA COUNTY,$271.12,$0.00,"$3,754.69","$6,900.00","$10,062.32","$21,222.52","$7,995.50",$0.00,
68216,CITY OF DELAFIELD - WAUKESHA COUNTY,$264.83,$375.00,"$1,020.00","$1,400.00",$500.00,"$9,018.36","$2,360.24",$900.00,Computer set up and food.
68251,CITY OF MUSKEGO - WAUKESHA COUNTY,$327.35,$0.00,"$4,448.00","$3,112.00","$7,830.00","$15,524.00","$4,134.00",$13.65,Cell Phone Bill on Election Day.  
68261,CITY OF NEW BERLIN - WAUKESHA COUNTY,$110.00,$0.00,"$3,964.16","$2,784.00","$2,444.50","$22,655.00","$3,580.00",$0.00,
68265,CITY OF OCONOMOWOC - WAUKESHA COUNTY,$44.36,$0.00,"$1,170.26","$1,067.00",$116.68,"$5,433.43","$2,472.91","$3,143.11",Training / travel expenses for Clerk.  Election night meals - 3 office staff. Overtime earned - 2 office staff.  Comp time earned - Clerk.
68270,CITY OF PEWAUKEE - WAUKESHA COUNTY,$256.00,$0.00,"$2,361.00","$6,192.00",$807.00,"$13,245.00","$17,797.00","$1,242.00",Mileage $4 Light Towers $401 Attorney $726 Dry Erase Boards $111
68291,CITY OF WAUKESHA - WAUKESHA COUNTY,$400.00,$0.00,"$5,744.00","$4,000.00","$3,519.00","$28,203.00","$8,564.00",$866.00,"Address stamps, name tags, ""I Voted"" stickers, electric letter opener, folders, surge protectors for election machines, clip boards, SVD travel bin, wheeled cart"
69002,TOWN OF BEAR CREEK - WAUPACA COUNTY,$100.00,$0.00,$35.00,$0.00,$0.00,$370.00,$27.50,$0.00,
69004,TOWN OF CALEDONIA - WAUPACA COUNTY,$28.00,$0.00,$118.00,$570.00,$110.00,"$1,146.00",$0.00,$88.00,Pick up supplies at the County Clerk's Office and delivering results.
69006,TOWN OF DAYTON - WAUPACA COUNTY,$20.00,$0.00,$50.00,$250.00,$0.00,"$1,960.00",$350.00,$265.00,food water for poll workers
69008,TOWN OF DUPONT - WAUPACA COUNTY,$44.50,$0.00,$12.27,$10.00,$0.00,$615.00,$0.00,$0.00,
69010,TOWN OF FARMINGTON - WAUPACA COUNTY,$66.79,$0.00,$218.74,$250.00,$229.76,"$3,839.46","$4,125.00",$0.00,
69012,TOWN OF FREMONT - WAUPACA COUNTY,$15.00,$45.00,$35.00,$0.00,$0.00,"$1,350.00",$0.00,$0.00,
69014,TOWN OF HARRISON - WAUPACA COUNTY,$9.00,$0.00,$1.90,$0.00,$0.00,$0.00,$700.00,$0.00,
69016,TOWN OF HELVETIA - WAUPACA COUNTY,$78.00,$0.00,$18.00,$90.00,$0.00,"$1,356.00",$0.00,$0.00,
69018,TOWN OF IOLA - WAUPACA COUNTY,$83.24,$0.00,$61.00,$0.00,$0.00,$949.00,$0.00,$0.00,
69020,TOWN OF LARRABEE - WAUPACA COUNTY,$0.00,$0.00,$13.19,$0.00,$0.00,"$1,076.00",$0.00,$30.00,Lunch for workers
69022,TOWN OF LEBANON - WAUPACA COUNTY,$27.00,$0.00,$50.76,$0.00,$0.00,"$1,084.52",$0.00,$0.00,
69024,TOWN OF LIND - WAUPACA COUNTY,$74.00,$0.00,$100.00,$750.00,$0.00,"$2,327.00",$0.00,$0.00,
69026,TOWN OF LITTLE WOLF - WAUPACA COUNTY,$48.00,$0.00,$78.00,$0.00,$0.00,"$1,552.00",$0.00,$0.00,
69028,TOWN OF MATTESON - WAUPACA COUNTY,$100.00,$0.00,$50.00,$100.00,$150.00,$600.00,$0.00,$0.00,
69030,TOWN OF MUKWA - WAUPACA COUNTY,$140.00,$0.00,$100.00,"$1,400.00",$425.00,"$3,153.40",$0.00,$0.00,
69032,TOWN OF ROYALTON - WAUPACA COUNTY,$87.50,$0.00,$104.84,$820.00,$23.00,"$1,340.00",$0.00,$0.00,
69034,TOWN OF SAINT LAWRENCE - WAUPACA COUNTY,$70.00,$0.00,$20.00,$0.00,$0.00,$755.00,$0.00,$0.00,
69036,TOWN OF SCANDINAVIA - WAUPACA COUNTY,$0.00,$0.00,$60.00,$100.00,$30.00,"$1,877.50",$0.00,$0.00,
69038,TOWN OF UNION - WAUPACA COUNTY,$44.50,$0.00,$11.20,$0.00,$0.00,"$1,025.00",$0.00,$180.00,Training at courthouse
69040,TOWN OF WAUPACA - WAUPACA COUNTY,$67.00,$0.00,$7.00,$270.00,$21.00,"$1,611.00",$0.00,$0.00,
69042,TOWN OF WEYAUWEGA - WAUPACA COUNTY,$53.71,$0.00,$6.00,$0.00,$0.00,$573.60,$0.00,$0.00,
69044,TOWN OF WYOMING - WAUPACA COUNTY,$64.00,$0.00,$22.33,$75.00,$0.00,$930.00,$0.00,$100.63,
69106,VILLAGE OF BIG FALLS - WAUPACA COUNTY,$40.00,$0.00,$0.00,$270.00,$50.00,$850.00,$0.00,$0.00,
69121,VILLAGE OF EMBARRASS - WAUPACA COUNTY,$52.50,$0.00,$0.00,$0.00,$0.00,$995.00,"$1,048.00",$0.00,
69126,VILLAGE OF FREMONT - WAUPACA COUNTY,$9.53,$14.14,$33.57,$0.84,$134.31,$789.81,$0.00,$0.00,
69141,VILLAGE OF IOLA - WAUPACA COUNTY,$60.00,$75.00,$30.00,$50.00,$0.00,"$1,218.59",$0.00,$0.00,
69165,VILLAGE OF OGDENSBURG - WAUPACA COUNTY,$0.00,$0.00,$0.49,$279.00,$0.00,$485.00,$0.00,$0.00,
69181,VILLAGE OF SCANDINAVIA - WAUPACA COUNTY,$1.00,$0.00,$7.00,$0.00,$0.00,$610.00,$0.00,$0.00,
69211,CITY OF CLINTONVILLE - WAUPACA COUNTY,$369.72,$982.49,$724.18,$33.04,$403.50,"$2,447.00","$3,165.30","$1,721.63",Training $586.88 Office Supplies & Workmans Comp $195.52 Meals $99.23 Equipment Maintenance Contract $840.00 
69251,CITY OF MANAWA - WAUPACA COUNTY,$26.91,$0.00,$0.00,$566.00,$0.00,"$1,124.00",$0.00,"$5,000.00",Deputy Clerk Time
69252,CITY OF MARION - MULTIPLE COUNTIES,$167.00,$0.00,$81.00,$0.00,$183.00,"$1,532.00",$0.00,$0.00,
69261,CITY OF NEW LONDON - MULTIPLE COUNTIES,$486.43,$0.00,$721.39,$51.33,$390.00,"$5,047.00","$2,152.85",$0.00,
69291,CITY OF WAUPACA - WAUPACA COUNTY,$166.52,$0.00,$326.86,$0.00,$929.77,"$28,650.02",$0.00,$0.00,
69292,CITY OF WEYAUWEGA - WAUPACA COUNTY,$98.00,$15.00,$25.00,$370.00,$0.00,"$1,065.97",$0.00,$55.00,Snacks and Beverage for Election Officials
70002,TOWN OF AURORA - WAUSHARA COUNTY,$132.82,$0.00,$27.00,$27.71,$55.13,$548.27,$0.00,$0.00,
70004,TOWN OF BLOOMFIELD - WAUSHARA COUNTY,$98.88,$4.00,$68.88,$27.71,$33.54,"$1,298.00",$0.00,$0.24,#8 - County copy fee for forms
70006,TOWN OF COLOMA - WAUSHARA COUNTY,$50.00,$0.00,$25.00,$0.00,$0.00,$740.00,$0.00,$0.00,
70008,TOWN OF DAKOTA - WAUSHARA COUNTY,$50.00,$10.00,$35.00,$150.00,$128.00,$836.00,$32.00,$10.00,Special trips for clerk to do in person voting 
70010,TOWN OF DEERFIELD - WAUSHARA COUNTY,$35.60,$15.00,$40.42,$50.00,$75.00,$912.00,$23.65,$27.98,I Voted stickers
70012,TOWN OF HANCOCK - WAUSHARA COUNTY,$27.67,$10.00,$21.37,$27.71,$10.75,$495.00,$250.00,$0.24,Copies of forms
70014,TOWN OF LEON - WAUSHARA COUNTY,$135.00,$25.00,$109.00,$650.00,$25.00,$386.00,$0.00,$0.00,
70016,TOWN OF MARION - WAUSHARA COUNTY,$108.80,$392.10,$189.81,$685.35,$70.25,"$1,105.00",$0.00,$0.00,
