"","CNTY_NAME","full_name","MCD_FIPS","OBJECTID","GEOID","CNTY_FIPS","COUSUBFP","MCD_NAME","CTV","JVTD2","LABEL","DOA","DOR","DOT","FIPS6","FIPS5","DOAChange","DOACngDate","Shape_Leng","Shape_Area","mean_logpoppskm","GOVDEM18","GOVTOT18","PERSONS","WHITE","closed","total","mcd_name1","mcd_name2","dem_pct18","dem_pct2","non_white_pct","closed_pct","HINDI","County","total_ballots_2020","registered_voters_2020","provisional_all_2020","prov_counted_2020","prov_rejected_2020","abs_issued_2020","abs_counted_2020","abs_rejected_2020","total_ballots_2016","registered_voters_2016","provisional_all_2016","prov_counted_2016","prov_rejected_2016","abs_issued_2016","abs_counted_2016","abs_not_returned_2016","abs_late_2016","abs_rejected_2016","turnout2016","turnout2020","diff_turnout","prov_pct2016","prov_pct2020","prov_pct_diff","abs_counted2020pct","abs_counted2016pct","diff_abs_pct","area","logppsqkm","diff_turnout_pct2","no_closed","abs_lost_pct2016","abs_not_returned_2020","not_returned_diff_pct"
"1437","SAUK","TOWN OF REEDSBURG","5511166825",1481,"5511166825","55111","66825","REEDSBURG","T","REEDSBURG - T","REEDSBURG - T","57030","56030","56030","111130","66825",NA,"2019/01/30",76258.4461353045,78398353.964231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57030,"SAUK COUNTY",398,719,1,1,0,13,13,0,451,728,0,0,0,13,12,1,0,0,61.9505494505495,55.3546592489569,-6.59589020159257,0,0.251256281407035,0.251256281407035,3.26633165829146,2.66075388026608,0.605577778025382,78.3983539642792,NA,-11.7516629711752,1,7.69230769230769,0,-100
"1455","SAUK","VILLAGE OF ROCK SPRINGS","5511168975",1482,"5511168975","55111","68975","Rock Springs","V","Rock Springs - V","Rock Springs - V","57176","56176","56176","111135","68975",NA,"2019/01/30",9704.60606585028,3445296.0079566,4.65383525830598,110,264,724,694,0,2,"ROCK SPRINGS","ROCK SPRINGS",41.6666666666667,1736.11111111111,4.14364640883978,0,57176,"SAUK COUNTY",78,158,0,0,0,0,0,0,122,206,0,0,0,3,3,0,0,0,59.2233009708738,49.3670886075949,-9.85621236327884,0,0,0,0,2.45901639344262,-2.45901639344262,3.44529600793457,5.34778156768259,-36.0655737704918,1,0,0,NA
"1456","SAUK","VILLAGE OF SAUK CITY","5511171650",1483,"5511171650","55111","71650","Sauk City","V","Sauk City - V","Sauk City - V","57181","56181","56181","111140","71650",NA,"2019/01/30",13596.0688433646,4603492.80157596,6.63277734337844,265,404,800,726,0,1,"SAUK CITY","SAUK CITY",65.5940594059406,4302.58062935006,9.25,0,57181,"SAUK COUNTY",1247,2110,0,0,0,172,172,0,1330,2044,0,0,0,198,195,0,0,1,65.0684931506849,59.0995260663507,-5.96896708433421,0,0,0,13.7931034482759,14.6616541353383,-0.868550687062484,4.60349280143738,5.15779640763852,-6.2406015037594,1,0,0,NA
"1457","SAUK","VILLAGE OF SPRING GREEN","5511176025",1484,"5511176025","55111","76025","Spring Green","V","Spring Green - V","Spring Green - V","57182","56182","56182","111150","76025",NA,"2019/01/30",15230.610271043,4310202.6730885,5.99229682854122,358,522,916,889,0,1,"SPRING GREEN","SPRING GREEN",68.5823754789272,4703.54222633256,2.94759825327511,0,57182,"SAUK COUNTY",700,1068,0,0,0,71,70,0,728,1047,0,0,0,68,66,1,0,0,69.5319961795607,65.5430711610487,-3.98892501851196,0,0,0,10,9.06593406593407,0.934065934065934,4.31020267314148,5.35903143773333,-3.84615384615385,1,1.47058823529412,1,0
"1438","SAUK","TOWN OF SPRING GREEN","5511176050",1485,"5511176050","55111","76050","SPRING GREEN","T","SPRING GREEN - T","SPRING GREEN - T","57032","56032","56032","111145","76050",NA,"2019/01/30",64519.7902156548,118638151.746089,2.79739908365596,235,432,757,733,0,1,"SPRING GREEN","SPRING GREEN",54.3981481481482,2959.15852194787,3.17040951122853,0,57032,"SAUK COUNTY",691,1184,0,0,0,2,2,0,723,1093,0,0,0,20,16,1,1,0,66.1482159194877,58.3614864864865,-7.78672943300116,0,0,0,0.289435600578871,2.21300138312586,-1.92356578254699,118.638151745972,1.85328513440434,-4.42600276625173,1,5,0,-100
"1439","SAUK","TOWN OF SUMPTER","5511178525",1486,"5511178525","55111","78525","SUMPTER","T","SUMPTER - T","SUMPTER - T","57034","56034","56034","111155","78525",NA,"2019/01/30",42056.577822397,97847981.8378542,2.11815991891978,43,79,282,217,0,1,"SUMPTER","SUMPTER",54.4303797468354,2962.66623938471,23.0496453900709,0,57034,"SAUK COUNTY",212,453,0,0,0,4,4,0,255,434,0,0,0,24,23,19,0,0,58.7557603686636,46.7991169977925,-11.9566433708711,0,0,0,1.88679245283019,9.01960784313725,-7.13281539030707,97.8479818381042,1.05849200236643,-16.8627450980392,1,79.1666666666667,0,-100
"1440","SAUK","TOWN OF TROY","5511180825",1487,"5511180825","55111","80825","TROY","T","TROY - T","TROY - T","57036","56036","56036","111160","80825",NA,"2019/01/30",46852.889918963,140966997.345862,1.72775919110853,183,418,794,759,0,1,"TROY","TROY",43.7799043062201,1916.68002106179,4.4080604534005,0,57036,"SAUK COUNTY",275,490,0,0,0,0,0,0,338,504,0,0,0,20,20,0,0,0,67.0634920634921,56.1224489795918,-10.9410430839002,0,0,0,0,5.91715976331361,-5.91715976331361,140.966997345947,1.72855765964187,-18.6390532544379,1,0,0,NA
"1441","SAUK","TOWN OF WASHINGTON","5511183700",1488,"5511183700","55111","83700","WASHINGTON","T","WASHINGTON - T","WASHINGTON - T","57038","56038","56038","111165","83700",NA,"2019/01/30",40236.1468688719,92079791.5920938,2.33822953562182,70,181,567,554,1,1,"WASHINGTON","WASHINGTON",38.6740331491713,1495.6808400232,2.29276895943563,100,57038,"SAUK COUNTY",223,384,0,0,0,22,22,0,297,419,0,0,0,11,10,1,0,1,70.8830548926014,58.0729166666667,-12.8101382259348,0,0,0,9.86547085201794,3.36700336700337,6.49846748501457,92.0797915921021,1.81770380265181,-24.9158249158249,0,9.09090909090909,0,-100
"1458","SAUK","VILLAGE OF WEST BARABOO","5511185325",1489,"5511185325","55111","85325","West Baraboo","V","West Baraboo - V","West Baraboo - V","57191","56191","56191","111170","85325",NA,"2019/01/30",14107.4764770167,3289349.97285202,6.56767271251712,352,640,1428,1288,0,2,"WEST BARABOO","WEST BARABOO",55,3025,9.80392156862745,0,57191,"SAUK COUNTY",383,817,0,0,0,22,22,0,511,790,0,0,0,31,0,0,0,0,64.6835443037975,46.8788249694002,-17.8047193343972,0,0,0,5.74412532637076,0,5.74412532637076,3.28934997277832,6.07334017430621,-25.0489236790607,1,0,0,NA
"1442","SAUK","TOWN OF WESTFIELD","5511185625",1490,"5511185625","55111","85625","WESTFIELD","T","WESTFIELD - T","WESTFIELD - T","57040","56040","56040","111175","85625",NA,"2019/01/30",44010.9872756328,92589881.8463065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57040,"SAUK COUNTY",179,316,0,0,0,11,11,0,236,341,0,0,0,0,0,0,0,0,69.208211143695,56.6455696202532,-12.5626415234419,0,0,0,6.14525139664804,0,6.14525139664804,92.5898818463287,NA,-24.1525423728814,1,NA,0,NA
"1443","SAUK","TOWN OF WINFIELD","5511187775",1491,"5511187775","55111","87775","WINFIELD","T","WINFIELD - T","WINFIELD - T","57042","56042","56042","111180","87775",NA,"2019/01/30",40798.9180291171,91074095.684803,2.40237340220496,102,247,455,453,0,1,"WINFIELD","WINFIELD",41.2955465587045,1705.32216558213,0.43956043956044,0,57042,"SAUK COUNTY",248,550,0,0,0,27,27,0,348,500,0,0,0,6,6,0,0,0,69.6,45.0909090909091,-24.5090909090909,0,0,0,10.8870967741935,1.72413793103448,9.16295884315907,91.0740956848602,1.6086240054511,-28.735632183908,1,0,0,NA
"1422","SAUK","CITY OF WISCONSIN DELLS","5511188150",1492,"5511188150","55111","88150","Wisconsin Dells","C","Wisconsin Dells - C","Wisconsin Dells - C","57291","56291","56291","111183","88150",NA,"2019/01/30",17974.971582554,6090041.01625363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.09004101609802,NA,NA,1,NA,NA,NA
"1444","SAUK","TOWN OF WOODLAND","5511188775",1493,"5511188775","55111","88775","WOODLAND","T","WOODLAND - T","WOODLAND - T","57044","56044","56044","111185","88775",NA,"2019/01/30",39094.4136595235,93736754.8902356,2.13075192098821,144,328,790,782,0,1,"WOODLAND","WOODLAND",43.9024390243902,1927.4241522903,1.0126582278481,0,57044,"SAUK COUNTY",259,392,0,0,0,26,26,0,274,409,0,0,0,22,22,0,0,0,66.9926650366748,66.0714285714286,-0.921236465246238,0,0,0,10.03861003861,8.02919708029197,2.00941295831807,93.7367548902283,2.13154257176257,-5.47445255474453,1,0,0,NA
"1460","SAWYER","TOWN OF BASS LAKE","5511305200",1494,"5511305200","55113","05200","BASS LAKE","T","BASS LAKE - T","BASS LAKE - T","58002","57002","57002","113005","05200",NA,"2019/01/30",70473.1253445732,159586486.068989,3.06624417577238,154,283,582,230,0,1,"BASS LAKE","BASS LAKE",54.416961130742,2961.20565870469,60.4810996563574,0,58002,"SAWYER COUNTY",608,1556,0,0,0,58,58,0,916,1444,0,0,0,43,38,4,1,0,63.4349030470914,39.0745501285347,-24.3603529185567,0,0,0,9.53947368421053,4.14847161572052,5.39100206849,159.586486068909,1.29388444005446,-33.6244541484716,1,9.30232558139535,0,-100
"1476","SAWYER","VILLAGE OF COUDERAY","5511317225",1495,"5511317225","55113","17225","Couderay","V","Couderay - V","Couderay - V","58111","57111","57111","113015","17225",NA,"2019/01/30",7473.87018196378,2564787.42475935,3.53491224863223,60,100,176,130,0,2,"COUDERAY","COUDERAY",60,3600,26.1363636363636,0,58111,"SAWYER COUNTY",31,71,0,0,0,0,0,0,37,62,0,0,0,0,0,0,0,0,59.6774193548387,43.6619718309859,-16.0154475238528,0,0,0,0,0,0,2.56478742477417,4.22860839518148,-16.2162162162162,1,NA,0,NA
"1461","SAWYER","TOWN OF COUDERAY","5511317250",1496,"5511317250","55113","17250","COUDERAY","T","COUDERAY - T","COUDERAY - T","58004","57004","57004","113010","17250",NA,"2019/01/30",65201.9468178668,174644055.425788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58004,"SAWYER COUNTY",81,179,0,0,0,3,3,0,97,173,0,0,0,8,8,0,0,0,56.0693641618497,45.2513966480447,-10.817967513805,0,0,0,3.7037037037037,8.24742268041237,-4.54371897670867,174.644055425827,NA,-16.4948453608247,1,0,0,NA
"1462","SAWYER","TOWN OF DRAPER","5511320825",1497,"5511320825","55113","20825","DRAPER","T","DRAPER - T","DRAPER - T","58006","57006","57006","113020","20825",NA,"2019/01/30",94083.4943870394,357870076.677129,0,56,132,204,197,0,1,"DRAPER","DRAPER",42.4242424242424,1799.81634527089,3.43137254901961,0,58006,"SAWYER COUNTY",78,162,0,0,0,8,8,0,110,154,0,0,0,15,15,0,0,0,71.4285714285714,48.1481481481481,-23.2804232804233,0,0,0,10.2564102564103,13.6363636363636,-3.37995337995338,357.870076676788,-0.562050012376501,-29.0909090909091,1,0,0,NA
"1463","SAWYER","TOWN OF EDGEWATER","5511322625",1498,"5511322625","55113","22625","EDGEWATER","T","EDGEWATER - T","EDGEWATER - T","58008","57008","57008","113025","22625",NA,"2019/01/30",70916.5017638625,135049590.821831,0.962317204543248,39,126,213,199,0,1,"EDGEWATER","EDGEWATER",30.952380952381,958.049886621315,6.57276995305164,0,58008,"SAWYER COUNTY",198,381,0,0,0,0,0,0,255,374,0,0,0,10,0,2,0,0,68.1818181818182,51.9685039370079,-16.2133142448103,0,0,0,0,0,0,135.049590821716,0.455650115303481,-22.3529411764706,1,20,0,-100
"1477","SAWYER","VILLAGE OF EXELAND","5511324700",1499,"5511324700","55113","24700","Exeland","V","Exeland - V","Exeland - V","58121","57121","57121","113030","24700",NA,"2019/01/30",8061.97569373493,3163809.25976046,4.12576807809062,78,146,392,354,0,2,"EXELAND","EXELAND",53.4246575342466,2854.19403265153,9.69387755102041,0,58121,"SAWYER COUNTY",55,89,0,0,0,1,1,0,59,97,0,0,0,1,1,0,0,0,60.8247422680412,61.7977528089888,0.973010540947527,0,0,0,1.81818181818182,1.69491525423729,0.12326656394453,3.16380925978088,4.81948507622156,-6.77966101694915,1,0,0,NA
"1459","SAWYER","CITY OF HAYWARD","5511333450",1500,"5511333450","55113","33450","Hayward","C","Hayward - C","Hayward - C","58236","57236","57236","113035","33450",NA,"2019/01/30",32314.8382839753,10026102.0526027,6.18898668066397,96,225,576,469,0,1,"HAYWARD","HAYWARD",42.6666666666667,1820.44444444444,18.5763888888889,0,58236,"SAWYER COUNTY",452,1209,0,0,0,70,70,0,674,1150,0,0,0,80,72,6,2,0,58.6086956521739,37.3862696443342,-21.2224260078398,0,0,0,15.4867256637168,10.6824925816024,4.80423308211444,10.0261020527039,4.05091576310089,-32.9376854599407,1,7.5,0,-100
"1464","SAWYER","TOWN OF HAYWARD","5511333475",1501,"5511333475","55113","33475","HAYWARD","T","HAYWARD - T","HAYWARD - T","58010","57010","57010","113040","33475",NA,"2019/01/30",109653.979506508,164266562.159597,2.86390913454001,142,328,719,686,0,1,"HAYWARD","HAYWARD",43.2926829268293,1874.25639500297,4.58970792767733,0,58010,"SAWYER COUNTY",0,2058,0,0,0,58,58,0,1232,2012,0,0,0,121,99,21,0,1,61.2326043737575,0,-61.2326043737575,0,NA,NA,100,8.03571428571429,91.9642857142857,164.266562159531,1.4763708703742,-100,1,17.3553719008264,0,-100
"1465","SAWYER","TOWN OF HUNTER","5511336450",1502,"5511336450","55113","36450","HUNTER","T","HUNTER - T","HUNTER - T","58012","57012","57012","113045","36450",NA,"2019/01/30",62887.0438661896,196666975.047095,1.2370414927919,154,351,678,409,0,1,"HUNTER","HUNTER",43.8746438746439,1924.98437512683,39.6755162241888,0,58012,"SAWYER COUNTY",208,461,0,0,0,30,30,0,286,444,0,0,0,27,25,2,0,0,64.4144144144144,45.119305856833,-19.2951085575814,0,0,0,14.4230769230769,8.74125874125874,5.68181818181818,196.666975047089,1.23763547167393,-27.2727272727273,1,7.40740740740741,0,-100
"1466","SAWYER","TOWN OF LENROOT","5511343400",1503,"5511343400","55113","43400","LENROOT","T","LENROOT - T","LENROOT - T","58014","57014","57014","113050","43400",NA,"2019/01/30",84169.6228222293,228000665.415366,1.67139743920727,204,483,826,795,0,1,"LENROOT","LENROOT",42.2360248447205,1783.88179468385,3.75302663438257,0,58014,"SAWYER COUNTY",448,925,0,0,0,70,69,0,642,941,0,0,0,48,3,2,0,2,68.2252922422954,48.4324324324324,-19.792859809863,0,0,0,15.4017857142857,0.467289719626168,14.9344959946595,228.000665415283,1.28724622608271,-30.2180685358255,1,4.16666666666667,1,-50
"1467","SAWYER","TOWN OF MEADOWBROOK","5511350300",1504,"5511350300","55113","50300","MEADOWBROOK","T","MEADOWBROOK - T","MEADOWBROOK - T","58016","57016","57016","113055","50300",NA,"2019/01/30",41711.9624430605,93515256.8987512,0.336459528862292,12,71,131,129,0,1,"MEADOWBROOK","MEADOWBROOK",16.9014084507042,285.657607617536,1.52671755725191,0,58016,"SAWYER COUNTY",47,92,0,0,0,0,0,0,62,92,0,0,0,5,5,0,0,0,67.3913043478261,51.0869565217391,-16.304347826087,0,0,0,0,8.06451612903226,-8.06451612903226,93.5152568987427,0.337072724830544,-24.1935483870968,1,0,0,NA
"1468","SAWYER","TOWN OF METEOR","5511351425",1505,"5511351425","55113","51425","METEOR","T","METEOR - T","METEOR - T","58018","57018","57018","113060","51425",NA,"2019/01/30",41192.1339822619,91200012.2186669,0.549013042843088,23,76,158,152,0,1,"METEOR","METEOR",30.2631578947368,915.858725761773,3.79746835443038,0,58018,"SAWYER COUNTY",63,97,0,0,0,2,2,0,67,103,0,0,0,0,0,0,0,0,65.0485436893204,64.9484536082474,-0.100090081072977,0,0,0,3.17460317460317,0,3.17460317460317,91.2000122185974,0.549540001970841,-5.97014925373134,1,NA,0,NA
"1469","SAWYER","TOWN OF OJIBWA","5511359600",1506,"5511359600","55113","59600","OJIBWA","T","OJIBWA - T","OJIBWA - T","58020","57020","57020","113065","59600",NA,"2019/01/30",47970.2864939336,133288278.148652,1.22997777474793,37,89,155,142,0,1,"OJIBWA","OJIBWA",41.5730337078652,1728.31713167529,8.38709677419355,0,58020,"SAWYER COUNTY",89,190,0,0,0,8,8,0,109,158,0,0,0,6,4,0,0,1,68.9873417721519,46.8421052631579,-22.145236508994,0,0,0,8.98876404494382,3.6697247706422,5.31903927430162,133.288278148849,0.150910829468765,-18.348623853211,1,0,0,NA
"1478","SAWYER","VILLAGE OF RADISSON","5511366050",1507,"5511366050","55113","66050","Radisson","V","Radisson - V","Radisson - V","58176","57176","57176","113075","66050",NA,"2019/01/30",6105.48853956909,1098863.75665439,5.46195907611402,54,140,482,384,0,2,"RADISSON","RADISSON",38.5714285714286,1487.75510204082,20.3319502074689,0,58176,"SAWYER COUNTY",51,96,0,0,0,1,1,0,62,95,0,0,0,4,4,0,0,0,65.2631578947368,53.125,-12.1381578947368,0,0,0,1.96078431372549,6.45161290322581,-4.49082858950032,1.09886375653076,6.08366741671375,-17.741935483871,1,0,0,NA
"1470","SAWYER","TOWN OF RADISSON","5511366075",1508,"5511366075","55113","66075","RADISSON","T","RADISSON - T","RADISSON - T","58022","57022","57022","113070","66075",NA,"2019/01/30",79839.6626263176,194351644.393316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58022,"SAWYER COUNTY",83,259,0,0,0,0,0,0,171,250,0,0,0,7,7,0,0,0,68.4,32.046332046332,-36.353667953668,0,0,0,0,4.09356725146199,-4.09356725146199,194.351644393311,NA,-51.4619883040936,1,0,0,NA
"1471","SAWYER","TOWN OF ROUND LAKE","5511369750",1509,"5511369750","55113","69750","ROUND LAKE","T","ROUND LAKE - T","ROUND LAKE - T","58024","57024","57024","113080","69750",NA,"2019/01/30",90675.0760078662,305519392.903978,2.01332478381906,146,391,608,574,0,1,"ROUND LAKE","ROUND LAKE",37.3401534526854,1394.28705987009,5.59210526315789,0,58024,"SAWYER COUNTY",395,791,0,0,0,50,50,0,481,778,0,0,0,55,54,1,0,0,61.8251928020565,49.936788874842,-11.8884039272146,0,0,0,12.6582278481013,11.2266112266112,1.43161662149004,305.519392904129,0.68816162614132,-17.8794178794179,1,1.81818181818182,0,-100
"1472","SAWYER","TOWN OF SAND LAKE","5511371500",1510,"5511371500","55113","71500","SAND LAKE","T","SAND LAKE - T","SAND LAKE - T","58026","57026","57026","113085","71500",NA,"2019/01/30",64668.0194098426,132927985.082996,1.81044473313365,197,454,813,645,0,1,"SAND LAKE","SAND LAKE",43.3920704845815,1882.87178093889,20.6642066420664,0,58026,"SAWYER COUNTY",308,606,0,0,0,27,26,0,373,591,1,0,1,29,29,0,0,0,63.1133671742809,50.8250825082508,-12.28828466603,0.268096514745308,0,-0.268096514745308,8.44155844155844,7.77479892761394,0.666759513944501,132.927985083145,1.81092359351172,-17.426273458445,1,0,1,Inf
"1473","SAWYER","TOWN OF SPIDER LAKE","5511375450",1511,"5511375450","55113","75450","SPIDER LAKE","T","SPIDER LAKE - T","SPIDER LAKE - T","58028","57028","57028","113090","75450",NA,"2019/01/30",97486.9229983655,281921546.757676,0.218541459452851,107,274,351,344,0,1,"SPIDER LAKE","SPIDER LAKE",39.051094890511,1524.98801214769,1.99430199430199,0,58028,"SAWYER COUNTY",0,333,0,0,0,89,89,0,186,297,0,0,0,20,0,20,0,0,62.6262626262626,0,-62.6262626262626,0,NA,NA,100,0,100,281.921546757629,0.219157394220512,-100,1,100,0,-100
"1474","SAWYER","TOWN OF WEIRGOR","5511385100",1512,"5511385100","55113","85100","WEIRGOR","T","WEIRGOR - T","WEIRGOR - T","58030","57030","57030","113095","85100",NA,"2019/01/30",54077.2706579098,88641353.9969214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58030,"SAWYER COUNTY",119,227,0,0,0,2,2,0,136,202,0,0,0,4,0,0,0,0,67.3267326732673,52.4229074889868,-14.9038251842805,0,0,0,1.68067226890756,0,1.68067226890756,88.641353996933,NA,-12.5,1,0,0,NA
"1479","SAWYER","VILLAGE OF WINTER","5511387975",1513,"5511387975","55113","87975","Winter","V","Winter - V","Winter - V","58190","57190","57190","113105","87975",NA,"2019/01/30",7136.41367328544,2053667.80389788,5.02592965651332,46,117,313,281,0,1,"WINTER","WINTER",39.3162393162393,1545.7666739718,10.223642172524,0,58190,"SAWYER COUNTY",89,162,0,0,0,3,3,0,125,176,0,0,0,11,11,0,0,0,71.0227272727273,54.9382716049383,-16.084455667789,0,0,0,3.37078651685393,8.8,-5.42921348314607,2.0536678039093,5.02657582341395,-28.8,1,0,0,NA
"1475","SAWYER","TOWN OF WINTER","5511388000",1514,"5511388000","55113","88000","WINTER","T","WINTER - T","WINTER - T","58032","57032","57032","113100","88000",NA,"2019/01/30",157047.463838896,737688936.147595,0,120,302,565,502,0,1,"WINTER","WINTER",39.7350993377483,1578.87811938073,11.1504424778761,0,58032,"SAWYER COUNTY",338,664,0,0,0,7,7,0,443,644,0,0,0,91,0,2,0,0,68.7888198757764,50.9036144578313,-17.8852054179451,0,0,0,2.07100591715976,0,2.07100591715976,737.688936147736,-0.26669650886496,-23.7020316027088,1,2.1978021978022,0,-100
"1482","SHAWANO","TOWN OF ALMON","5511501375",1515,"5511501375","55115","01375","ALMON","T","ALMON - T","ALMON - T","59002","58002","58002","115005","01375",NA,"2019/01/30",39239.8694514377,91003527.5617854,1.85834327312263,71,263,584,541,0,1,"ALMON","ALMON",26.9961977186312,728.794691263427,7.36301369863014,0,59002,"SHAWANO COUNTY",129,332,0,0,0,12,12,0,204,285,0,0,0,2,0,2,0,0,71.5789473684211,38.855421686747,-32.7235256816741,0,0,0,9.30232558139535,0,9.30232558139535,91.0035275616455,1.85900271264901,-36.7647058823529,1,100,0,-100
"1483","SHAWANO","TOWN OF ANGELICA","5511501975",1516,"5511501975","55115","01975","ANGELICA","T","ANGELICA - T","ANGELICA - T","59004","58004","58004","115010","01975",NA,"2019/01/30",40160.7944964933,94813568.4639423,2.66399686972763,95,348,724,716,0,1,"ANGELICA","ANGELICA",27.2988505747126,745.227242700489,1.10497237569061,0,59004,"SHAWANO COUNTY",450,1083,0,0,0,40,40,0,689,1092,1,0,1,34,32,2,0,0,63.0952380952381,41.5512465373961,-21.543991557842,0.145137880986938,0,-0.145137880986938,8.88888888888889,4.644412191582,4.24447669730689,94.8135684638977,2.03287886611016,-34.6879535558781,1,5.88235294117647,0,-100
"1507","SHAWANO","VILLAGE OF ANIWA","5511502075",1517,"5511502075","55115","02075","Aniwa","V","Aniwa - V","Aniwa - V","59101","58101","58101","115020","02075",NA,"2019/01/30",9458.06967687542,5591221.09281636,3.83877830898657,34,90,260,257,0,1,"ANIWA","ANIWA",37.7777777777778,1427.16049382716,1.15384615384615,0,59101,"SHAWANO COUNTY",52,112,0,0,0,3,3,0,74,130,0,0,0,0,0,0,0,0,56.9230769230769,46.4285714285714,-10.4945054945055,0,0,0,5.76923076923077,0,5.76923076923077,5.59122109286499,3.8394839253306,-29.7297297297297,1,NA,0,NA
"1484","SHAWANO","TOWN OF ANIWA","5511502100",1518,"5511502100","55115","02100","ANIWA","T","ANIWA - T","ANIWA - T","59006","58006","58006","115015","02100",NA,"2019/01/30",43511.8993494677,86108372.9682671,1.83712058082856,52,233,541,531,0,1,"ANIWA","ANIWA",22.3175965665236,498.075116506106,1.84842883548983,0,59006,"SHAWANO COUNTY",124,286,0,0,0,0,0,0,176,285,0,0,0,6,6,0,0,0,61.7543859649123,43.3566433566434,-18.3977426082689,0,0,0,0,3.40909090909091,-3.40909090909091,86.1083729684753,1.83781262512036,-29.5454545454545,1,0,0,NA
"1485","SHAWANO","TOWN OF BARTELME","5511505000",1519,"5511505000","55115","05000","BARTELME","T","BARTELME - T","BARTELME - T","59008","58008","58008","115025","05000",NA,"2019/01/30",38633.3903161876,92122910.8334207,2.18433951007121,220,288,819,164,0,1,"BARTELME","BARTELME",76.3888888888889,5835.26234567901,79.97557997558,0,59008,"SHAWANO COUNTY",155,389,0,0,0,1,1,0,268,394,0,0,0,7,7,0,0,0,68.0203045685279,39.8457583547558,-28.1745462137721,0,0,0,0.645161290322581,2.61194029850746,-1.96677900818488,92.1229108334656,2.18496041112076,-42.1641791044776,1,0,0,NA
"1486","SHAWANO","TOWN OF BELLE PLAINE","5511506275",1520,"5511506275","55115","06275","BELLE PLAINE","T","BELLE PLAINE - T","BELLE PLAINE - T","59010","58010","58010","115030","06275",NA,"2019/01/30",40969.8566617695,101335039.147298,2.96005068545759,82,266,527,508,0,1,"BELLE PLAINE","BELLE PLAINE",30.8270676691729,950.308101079767,3.60531309297913,0,59010,"SHAWANO COUNTY",504,1137,0,0,0,93,93,0,729,1095,1,1,0,41,38,4,0,2,66.5753424657534,44.3271767810026,-22.2481656847508,0.137174211248285,0,-0.137174211248285,18.452380952381,5.21262002743484,13.2397609249461,101.335039146973,1.64876830225771,-30.8641975308642,1,9.75609756097561,0,-100
